Model,MDO32
Firmware Version,1.6.0

Waveform Type,ANALOG,
3.966e-06,1.80977,0.04
3.967e-06,1.81383,0.0396781
3.968e-06,1.80977,0.0388812
3.969e-06,1.81383,0.0379187
3.970e-06,1.80578,0.0414406
3.971e-06,1.81383,0.0427187
3.972e-06,1.81383,0.0398406
3.973e-06,1.81383,0.0409594
3.974e-06,1.80578,0.0388812
3.975e-06,1.80977,0.0408
3.976e-06,1.80977,0.0380812
3.977e-06,1.80977,0.0396781
3.978e-06,1.8218,0.0406406
3.979e-06,1.80578,0.0395187
3.980e-06,1.80977,0.0427187
3.981e-06,1.80977,0.0433594
3.982e-06,1.80977,0.0395187
3.983e-06,1.80977,0.0387187
3.984e-06,1.81383,0.0377594
3.985e-06,1.80977,0.0371187
3.986e-06,1.80977,0.0396781
3.987e-06,1.81383,0.0396781
3.988e-06,1.80578,0.0382406
3.989e-06,1.80977,0.0430375
3.990e-06,1.80578,0.0414406
3.991e-06,1.80578,0.0422375
3.992e-06,1.80977,0.0384
3.993e-06,1.80578,0.0377594
3.994e-06,1.80578,0.0376
3.995e-06,1.80977,0.0369594
3.996e-06,1.8218,0.0403187
3.997e-06,1.80578,0.0395187
3.998e-06,1.80977,0.0420781
3.999e-06,1.80578,0.0408
4.000e-06,1.81383,0.0408
4.001e-06,1.80977,0.0409594
4.002e-06,1.81383,0.0395187
4.003e-06,1.80977,0.0395187
4.004e-06,1.80977,0.0398406
4.005e-06,1.80977,0.0406406
4.006e-06,1.79781,0.0392
4.007e-06,1.80977,0.0372812
4.008e-06,1.81383,0.0393594
4.009e-06,1.80578,0.0401594
4.010e-06,1.80578,0.0412781
4.011e-06,1.80977,0.0404781
4.012e-06,1.80977,0.0382406
4.013e-06,1.80977,0.0401594
4.014e-06,1.80578,0.0406406
4.015e-06,1.80977,0.0392
4.016e-06,1.81383,0.0371187
4.017e-06,1.80977,0.0395187
4.018e-06,1.80977,0.0404781
4.019e-06,1.81383,0.0438375
4.020e-06,1.80977,0.0412781
4.021e-06,1.80578,0.0406406
4.022e-06,1.81383,0.0432
4.023e-06,1.80977,0.0412781
4.024e-06,1.81383,0.0363187
4.025e-06,1.80578,0.0379187
4.026e-06,1.80578,0.0372812
4.027e-06,1.80977,0.0368
4.028e-06,1.81781,0.0396781
4.029e-06,1.81781,0.0424
4.030e-06,1.80977,0.0460781
4.031e-06,1.80578,0.0444781
4.032e-06,1.80977,0.0420781
4.033e-06,1.8018,0.0392
4.034e-06,1.80977,0.0387187
4.035e-06,1.80977,0.0384
4.036e-06,1.80977,0.0406406
4.037e-06,1.80977,0.0395187
4.038e-06,1.80977,0.0393594
4.039e-06,1.80977,0.04
4.040e-06,1.81781,0.0411187
4.041e-06,1.80977,0.0433594
4.042e-06,1.81781,0.0390406
4.043e-06,1.81383,0.0419187
4.044e-06,1.80977,0.0387187
4.045e-06,1.80977,0.04
4.046e-06,1.80977,0.0403187
4.047e-06,1.80578,0.0392
4.048e-06,1.81383,0.0403187
4.049e-06,1.80977,0.0401594
4.050e-06,1.80977,0.0416
4.051e-06,1.80578,0.0396781
4.052e-06,1.81383,0.0414406
4.053e-06,1.81781,0.0435187
4.054e-06,1.80977,0.0417594
4.055e-06,1.80578,0.0384
4.056e-06,1.8018,0.0398406
4.057e-06,1.80578,0.0395187
4.058e-06,1.81383,0.0417594
4.059e-06,1.80977,0.0432
4.060e-06,1.8018,0.0416
4.061e-06,1.81383,0.0390406
4.062e-06,1.8018,0.0377594
4.063e-06,1.80977,0.0401594
4.064e-06,1.80977,0.0382406
4.065e-06,1.81383,0.0384
4.066e-06,1.81383,0.0387187
4.067e-06,1.81383,0.0411187
4.068e-06,1.80977,0.0412781
4.069e-06,1.81383,0.0427187
4.070e-06,1.80578,0.0385594
4.071e-06,1.81383,0.0428781
4.072e-06,1.80578,0.0417594
4.073e-06,1.81383,0.0390406
4.074e-06,1.81383,0.0355219
4.075e-06,1.81781,0.0368
4.076e-06,1.81383,0.0435187
4.077e-06,1.80977,0.0420781
4.078e-06,1.81383,0.0414406
4.079e-06,1.81383,0.0392
4.080e-06,1.81383,0.0430375
4.081e-06,1.81383,0.0424
4.082e-06,1.8018,0.0417594
4.083e-06,1.80977,0.0392
4.084e-06,1.81383,0.0385594
4.085e-06,1.81781,0.0424
4.086e-06,1.80977,0.0420781
4.087e-06,1.80977,0.0417594
4.088e-06,1.80977,0.0444781
4.089e-06,1.81383,0.0412781
4.090e-06,1.8018,0.0392
4.091e-06,1.80977,0.0388812
4.092e-06,1.80977,0.0369594
4.093e-06,1.80977,0.0372812
4.094e-06,1.80977,0.0404781
4.095e-06,1.80977,0.0433594
4.096e-06,1.80977,0.0433594
4.097e-06,1.81383,0.0409594
4.098e-06,1.80977,0.0412781
4.099e-06,1.80578,0.0390406
4.100e-06,1.80977,0.0416
4.101e-06,1.80977,0.0395187
4.102e-06,1.80578,0.0412781
4.103e-06,1.80578,0.0374406
4.104e-06,1.8218,0.0377594
4.105e-06,1.80977,0.0414406
4.106e-06,1.81383,0.0409594
4.107e-06,1.80977,0.0428781
4.108e-06,1.80578,0.0414406
4.109e-06,1.80977,0.0414406
4.110e-06,1.80977,0.0398406
4.111e-06,1.81383,0.0395187
4.112e-06,1.81781,0.0374406
4.113e-06,1.80977,0.0382406
4.114e-06,1.81383,0.0406406
4.115e-06,1.81383,0.0438375
4.116e-06,1.80977,0.0430375
4.117e-06,1.80977,0.0433594
4.118e-06,1.80977,0.0390406
4.119e-06,1.80977,0.0393594
4.120e-06,1.8018,0.0364812
4.121e-06,1.80977,0.0398406
4.122e-06,1.80977,0.0393594
4.123e-06,1.80977,0.04
4.124e-06,1.79781,0.0408
4.125e-06,1.80977,0.0430375
4.126e-06,1.80977,0.0420781
4.127e-06,1.80977,0.0411187
4.128e-06,1.80977,0.0411187
4.129e-06,1.80578,0.0430375
4.130e-06,1.8018,0.0417594
4.131e-06,1.80977,0.0416
4.132e-06,1.80977,0.0379187
4.133e-06,1.80977,0.0384
4.134e-06,1.81781,0.0451187
4.135e-06,1.80578,0.0433594
4.136e-06,1.80977,0.0424
4.137e-06,1.80578,0.0390406
4.138e-06,1.81383,0.0416
4.139e-06,1.80578,0.0403187
4.140e-06,1.80578,0.0380812
4.141e-06,1.79781,0.0345594
4.142e-06,1.80977,0.0392
4.143e-06,1.80578,0.0455969
4.144e-06,1.80977,0.0447969
4.145e-06,1.80977,0.0363187
4.146e-06,1.8018,0.0321625
4.147e-06,1.80578,0.0331219
4.148e-06,1.80977,0.0396781
4.149e-06,1.80578,0.0422375
4.150e-06,1.8018,0.0419187
4.151e-06,1.80578,0.0409594
4.152e-06,1.80578,0.0419187
4.153e-06,1.81383,0.04
4.154e-06,1.81383,0.0356812
4.155e-06,1.81383,0.0352
4.156e-06,1.80977,0.0403187
4.157e-06,1.81383,0.0463969
4.158e-06,1.80977,0.0462375
4.159e-06,1.80578,0.0416
4.160e-06,1.81383,0.0408
4.161e-06,1.80977,0.0385594
4.162e-06,1.81383,0.0409594
4.163e-06,1.80977,0.0388812
4.164e-06,1.81383,0.0392
4.165e-06,1.80578,0.0463969
4.166e-06,1.80977,0.0454375
4.167e-06,1.80977,0.0428781
4.168e-06,1.80578,0.0358406
4.169e-06,1.80977,0.0361594
4.170e-06,1.79781,0.0385594
4.171e-06,1.80977,0.0451187
4.172e-06,1.80578,0.0455969
4.173e-06,1.80578,0.0408
4.174e-06,1.8018,0.0401594
4.175e-06,1.80977,0.0427187
4.176e-06,1.80578,0.0404781
4.177e-06,1.80977,0.0369594
4.178e-06,1.81383,0.0374406
4.179e-06,1.8018,0.0382406
4.180e-06,1.79781,0.0406406
4.181e-06,1.80578,0.04
4.182e-06,1.80578,0.0385594
4.183e-06,1.80977,0.0382406
4.184e-06,1.80977,0.0409594
4.185e-06,1.8018,0.0430375
4.186e-06,1.80977,0.0420781
4.187e-06,1.80578,0.0411187
4.188e-06,1.80578,0.0393594
4.189e-06,1.80578,0.0393594
4.190e-06,1.81781,0.0396781
4.191e-06,1.80977,0.0398406
4.192e-06,1.80578,0.0408
4.193e-06,1.79781,0.0388812
4.194e-06,1.80977,0.0436781
4.195e-06,1.80977,0.0412781
4.196e-06,1.80977,0.0376
4.197e-06,1.80977,0.0388812
4.198e-06,1.80578,0.0404781
4.199e-06,1.80977,0.0428781
4.200e-06,1.8018,0.0398406
4.201e-06,1.8018,0.0419187
4.202e-06,1.80977,0.0416
4.203e-06,1.80977,0.0409594
4.204e-06,1.80977,0.0417594
4.205e-06,1.80977,0.0385594
4.206e-06,1.81383,0.0385594
4.207e-06,1.80578,0.0411187
4.208e-06,1.81383,0.0385594
4.209e-06,1.80578,0.0387187
4.210e-06,1.80977,0.0411187
4.211e-06,1.80977,0.0409594
4.212e-06,1.80578,0.0419187
4.213e-06,1.81383,0.0384
4.214e-06,1.80578,0.0409594
4.215e-06,1.80977,0.0411187
4.216e-06,1.81383,0.0417594
4.217e-06,1.81781,0.0387187
4.218e-06,1.80977,0.0393594
4.219e-06,1.81383,0.0379187
4.220e-06,1.80578,0.0387187
4.221e-06,1.80977,0.0436781
4.222e-06,1.81383,0.0441594
4.223e-06,1.80977,0.0411187
4.224e-06,1.80578,0.0401594
4.225e-06,1.80977,0.0409594
4.226e-06,1.80578,0.0401594
4.227e-06,1.81781,0.0409594
4.228e-06,1.80578,0.0422375
4.229e-06,1.79781,0.0395187
4.230e-06,1.80977,0.0414406
4.231e-06,1.8018,0.0408
4.232e-06,1.80578,0.0374406
4.233e-06,1.80578,0.0388812
4.234e-06,1.81383,0.0387187
4.235e-06,1.81383,0.0398406
4.236e-06,1.80578,0.0385594
4.237e-06,1.80578,0.0384
4.238e-06,1.80977,0.0388812
4.239e-06,1.80578,0.0388812
4.240e-06,1.80578,0.0424
4.241e-06,1.8018,0.0403187
4.242e-06,1.81383,0.0412781
4.243e-06,1.81383,0.0401594
4.244e-06,1.81383,0.04
4.245e-06,1.80578,0.0436781
4.246e-06,1.80977,0.0401594
4.247e-06,1.80977,0.0374406
4.248e-06,1.8018,0.0382406
4.249e-06,1.81383,0.0417594
4.250e-06,1.8018,0.0422375
4.251e-06,1.79781,0.0468781
4.252e-06,1.80977,0.0430375
4.253e-06,1.8018,0.0406406
4.254e-06,1.80578,0.0414406
4.255e-06,1.79781,0.04
4.256e-06,1.80578,0.0420781
4.257e-06,1.80977,0.0401594
4.258e-06,1.81383,0.0417594
4.259e-06,1.81781,0.0412781
4.260e-06,1.8018,0.0385594
4.261e-06,1.80578,0.0409594
4.262e-06,1.8018,0.0404781
4.263e-06,1.80977,0.0417594
4.264e-06,1.80977,0.0417594
4.265e-06,1.80977,0.0404781
4.266e-06,1.80578,0.0395187
4.267e-06,1.80977,0.0398406
4.268e-06,1.81383,0.0374406
4.269e-06,1.80578,0.0398406
4.270e-06,1.8018,0.0388812
4.271e-06,1.8018,0.0425594
4.272e-06,1.80977,0.0441594
4.273e-06,1.81383,0.0446375
4.274e-06,1.80578,0.0436781
4.275e-06,1.80977,0.0404781
4.276e-06,1.80578,0.0404781
4.277e-06,1.80578,0.0401594
4.278e-06,1.80578,0.0396781
4.279e-06,1.79383,0.0411187
4.280e-06,1.80578,0.0401594
4.281e-06,1.8018,0.0455969
4.282e-06,1.79781,0.0414406
4.283e-06,1.8018,0.0412781
4.284e-06,1.80977,0.0408
4.285e-06,1.79781,0.0417594
4.286e-06,1.8018,0.0401594
4.287e-06,1.80578,0.0358406
4.288e-06,1.81383,0.0324812
4.289e-06,1.81383,0.0302406
4.290e-06,1.80977,0.0289625
4.291e-06,1.80977,0.0225625
4.292e-06,1.80977,0.017925
4.293e-06,1.79781,0.0124875
4.294e-06,1.8018,0.0104062
4.295e-06,1.81383,0.00704687
4.296e-06,1.81383,0.00880625
4.297e-06,1.81383,0.00336875
4.298e-06,1.80977,0.00352812
4.299e-06,1.80578,0.00816562
4.300e-06,1.81383,0.0102469
4.301e-06,1.80578,0.0108875
4.302e-06,1.80977,0.00704687
4.303e-06,1.80977,0.00624687
4.304e-06,1.80977,0.00704687
4.305e-06,1.80977,0.00752812
4.306e-06,1.80977,0.00560625
4.307e-06,1.80977,0.00416875
4.308e-06,1.80977,0.00272812
4.309e-06,1.80977,0.00496875
4.310e-06,1.8018,0.0052875
4.311e-06,1.80578,0.00720625
4.312e-06,1.8018,0.0068875
4.313e-06,1.80977,0.011525
4.314e-06,1.81383,0.0120062
4.315e-06,1.8018,0.0124875
4.316e-06,1.8018,0.0161656
4.317e-06,1.80977,0.0134469
4.318e-06,1.80977,0.013125
4.319e-06,1.81383,0.00896562
4.320e-06,1.80578,0.0112062
4.321e-06,1.8018,0.00752812
4.322e-06,1.80977,0.0076875
4.323e-06,1.8018,0.00896562
4.324e-06,1.80977,0.0102469
4.325e-06,1.8018,0.00912812
4.326e-06,1.80578,0.00800625
4.327e-06,1.8018,0.00784687
4.328e-06,1.79781,0.00752812
4.329e-06,1.80578,0.00752812
4.330e-06,1.80977,0.00896562
4.331e-06,1.8018,0.010725
4.332e-06,1.8018,0.00800625
4.333e-06,1.8018,0.00736875
4.334e-06,1.80578,0.0076875
4.335e-06,1.80578,0.00912812
4.336e-06,1.79781,0.00704687
4.337e-06,1.79781,0.00624687
4.338e-06,1.78984,0.00560625
4.339e-06,1.78984,0.00272812
4.340e-06,1.79781,0.00592812
4.341e-06,1.78984,0.00832812
4.342e-06,1.79383,0.00752812
4.343e-06,1.79383,0.00912812
4.344e-06,1.79781,0.00864687
4.345e-06,1.78578,0.00976562
4.346e-06,1.79383,0.00864687
4.347e-06,1.79781,0.00720625
4.348e-06,1.78984,0.00576875
4.349e-06,1.79383,0.00560625
4.350e-06,1.79383,0.00720625
4.351e-06,1.79383,0.00816562
4.352e-06,1.78984,0.00704687
4.353e-06,1.78578,0.00880625
4.354e-06,1.78984,0.0113656
4.355e-06,1.78578,0.00864687
4.356e-06,1.78984,0.0104062
4.357e-06,1.78984,0.0105656
4.358e-06,1.78578,0.00720625
4.359e-06,1.78984,0.00832812
4.360e-06,1.78578,0.00352812
4.361e-06,1.78578,0.00432812
4.362e-06,1.78578,0.00864687
4.363e-06,1.7818,0.0124875
4.364e-06,1.78984,0.00976562
4.365e-06,1.77781,0.00992812
4.366e-06,1.78578,0.00560625
4.367e-06,1.78578,0.00432812
4.368e-06,1.77781,0.00432812
4.369e-06,1.78578,0.00432812
4.370e-06,1.7818,0.00656875
4.371e-06,1.77781,0.0116875
4.372e-06,1.77383,0.00944687
4.373e-06,1.78578,0.00752812
4.374e-06,1.7818,0.00416875
4.375e-06,1.7818,0.00672812
4.376e-06,1.77383,0.0044875
4.377e-06,1.77383,0.00384687
4.378e-06,1.76578,0.0060875
4.379e-06,1.7818,0.00784687
4.380e-06,1.77383,0.0076875
4.381e-06,1.77383,0.00480937
4.382e-06,1.77383,0.00384687
4.383e-06,1.76578,0.00880625
4.384e-06,1.76984,0.00992812
4.385e-06,1.7618,0.00992812
4.386e-06,1.77781,0.00880625
4.387e-06,1.76578,0.00704687
4.388e-06,1.76578,0.00656875
4.389e-06,1.77781,0.0052875
4.390e-06,1.76984,0.0028875
4.391e-06,1.77383,0.0060875
4.392e-06,1.76984,0.0092875
4.393e-06,1.7618,0.0076875
4.394e-06,1.76984,0.0068875
4.395e-06,1.75781,0.00512812
4.396e-06,1.7618,0.00544687
4.397e-06,1.7618,0.0052875
4.398e-06,1.7618,0.00704687
4.399e-06,1.74578,0.00864687
4.400e-06,1.74984,0.00560625
4.401e-06,1.75781,0.00496875
4.402e-06,1.75383,0.00640625
4.403e-06,1.75383,0.00912812
4.404e-06,1.75383,0.00592812
4.405e-06,1.75383,0.0084875
4.406e-06,1.75383,0.00800625
4.407e-06,1.74984,0.00736875
4.408e-06,1.74984,0.00720625
4.409e-06,1.74578,0.0052875
4.410e-06,1.74984,0.00416875
4.411e-06,1.74984,0.00160937
4.412e-06,1.74578,0.00624687
4.413e-06,1.73781,0.0104062
4.414e-06,1.75383,0.00592812
4.415e-06,1.7418,0.00480937
4.416e-06,1.74984,0.00416875
4.417e-06,1.73383,0.00640625
4.418e-06,1.7418,0.00384687
4.419e-06,1.73383,0.00832812
4.420e-06,1.73383,0.0068875
4.421e-06,1.7418,0.00992812
4.422e-06,1.7418,0.00416875
4.423e-06,1.73781,0.0068875
4.424e-06,1.73383,0.00832812
4.425e-06,1.73781,0.00960625
4.426e-06,1.73383,0.0102469
4.427e-06,1.72586,0.0068875
4.428e-06,1.72984,0.00624687
4.429e-06,1.72586,0.00480937
4.430e-06,1.7218,0.00464687
4.431e-06,1.72984,0.0060875
4.432e-06,1.72586,0.00512812
4.433e-06,1.72984,0.00864687
4.434e-06,1.72586,0.0076875
4.435e-06,1.72586,0.00752812
4.436e-06,1.72586,0.0068875
4.437e-06,1.71383,0.00640625
4.438e-06,1.71383,0.00624687
4.439e-06,1.71383,0.0060875
4.440e-06,1.71383,0.00400937
4.441e-06,1.71383,0.00736875
4.442e-06,1.70984,0.00816562
4.443e-06,1.71383,0.00576875
4.444e-06,1.7218,0.00672812
4.445e-06,1.70984,0.00640625
4.446e-06,1.70984,0.00832812
4.447e-06,1.71383,0.00512812
4.448e-06,1.71383,0.00944687
4.449e-06,1.70984,0.00832812
4.450e-06,1.70984,0.00976562
4.451e-06,1.69781,0.00400937
4.452e-06,1.70586,0.0036875
4.453e-06,1.69781,0.00512812
4.454e-06,1.70586,0.00624687
4.455e-06,1.7018,0.00784687
4.456e-06,1.69781,0.00464687
4.457e-06,1.7018,0.00512812
4.458e-06,1.69781,0.00576875
4.459e-06,1.69383,0.00560625
4.460e-06,1.69781,0.00704687
4.461e-06,1.69383,0.00560625
4.462e-06,1.7018,0.00592812
4.463e-06,1.69383,0.00512812
4.464e-06,1.69383,0.00432812
4.465e-06,1.69383,0.0068875
4.466e-06,1.68984,0.0105656
4.467e-06,1.68586,0.00992812
4.468e-06,1.67781,0.0060875
4.469e-06,1.68984,0.00384687
4.470e-06,1.68984,0.0044875
4.471e-06,1.67781,0.0102469
4.472e-06,1.68586,0.00384687
4.473e-06,1.6818,0.0020875
4.474e-06,1.6818,0.00480937
4.475e-06,1.67383,0.00816562
4.476e-06,1.6818,0.00656875
4.477e-06,1.67383,0.00800625
4.478e-06,1.67781,0.0044875
4.479e-06,1.67781,0.0060875
4.480e-06,1.66984,0.00704687
4.481e-06,1.66984,0.00720625
4.482e-06,1.66984,0.00592812
4.483e-06,1.66984,0.0036875
4.484e-06,1.66586,0.00416875
4.485e-06,1.66586,0.00672812
4.486e-06,1.66187,0.0052875
4.487e-06,1.65383,0.00864687
4.488e-06,1.66187,0.00592812
4.489e-06,1.66586,0.00672812
4.490e-06,1.66586,0.00704687
4.491e-06,1.64984,0.00496875
4.492e-06,1.65781,0.00624687
4.493e-06,1.65383,0.00720625
4.494e-06,1.65781,0.00656875
4.495e-06,1.65781,0.00752812
4.496e-06,1.65781,0.00656875
4.497e-06,1.64586,0.00864687
4.498e-06,1.64984,0.0044875
4.499e-06,1.65383,0.00480937
4.500e-06,1.65383,0.00432812
4.501e-06,1.64984,0.00752812
4.502e-06,1.63781,0.00560625
4.503e-06,1.64187,0.00720625
4.504e-06,1.63781,0.00864687
4.505e-06,1.63383,0.00896562
4.506e-06,1.63383,0.0084875
4.507e-06,1.63383,0.00800625
4.508e-06,1.63383,0.00624687
4.509e-06,1.62984,0.00480937
4.510e-06,1.63383,0.00624687
4.511e-06,1.62586,0.00640625
4.512e-06,1.63383,0.0060875
4.513e-06,1.62984,0.00480937
4.514e-06,1.63383,0.00432812
4.515e-06,1.63383,0.00624687
4.516e-06,1.62984,0.00576875
4.517e-06,1.62586,0.00656875
4.518e-06,1.62586,0.00560625
4.519e-06,1.62586,0.00480937
4.520e-06,1.62187,0.00720625
4.521e-06,1.62586,0.0060875
4.522e-06,1.62187,0.00336875
4.523e-06,1.61383,0.0044875
4.524e-06,1.60984,0.00544687
4.525e-06,1.61383,0.00816562
4.526e-06,1.61781,0.0060875
4.527e-06,1.61383,0.00624687
4.528e-06,1.61781,0.0020875
4.529e-06,1.60984,0.0020875
4.530e-06,1.60984,0.00384687
4.531e-06,1.60188,0.00640625
4.532e-06,1.60984,0.0076875
4.533e-06,1.60586,0.0044875
4.534e-06,1.60586,0.00784687
4.535e-06,1.60586,0.00880625
4.536e-06,1.60188,0.00640625
4.537e-06,1.60984,0.00576875
4.538e-06,1.60586,0.00576875
4.539e-06,1.58984,0.00512812
4.540e-06,1.59789,0.0036875
4.541e-06,1.58984,0.00624687
4.542e-06,1.59789,0.00624687
4.543e-06,1.58984,0.00832812
4.544e-06,1.58188,0.00656875
4.545e-06,1.59383,0.00752812
4.546e-06,1.58984,0.00416875
4.547e-06,1.60188,0.0036875
4.548e-06,1.58586,-0.00015
4.549e-06,1.58586,0.00416875
4.550e-06,1.58586,0.00320937
4.551e-06,1.57383,0.00480937
4.552e-06,1.57789,0.00640625
4.553e-06,1.57383,0.00592812
4.554e-06,1.58188,0.00832812
4.555e-06,1.57789,0.00912812
4.556e-06,1.57789,0.00560625
4.557e-06,1.57789,0.00336875
4.558e-06,1.56984,0.00256875
4.559e-06,1.56984,0.00496875
4.560e-06,1.57383,0.00800625
4.561e-06,1.57383,0.00720625
4.562e-06,1.56586,0.00944687
4.563e-06,1.56984,0.00704687
4.564e-06,1.55789,0.00400937
4.565e-06,1.55383,0.00672812
4.566e-06,1.56188,0.0076875
4.567e-06,1.55383,0.00720625
4.568e-06,1.55383,0.0060875
4.569e-06,1.55789,0.00800625
4.570e-06,1.56188,0.010725
4.571e-06,1.56188,0.00736875
4.572e-06,1.55789,0.00800625
4.573e-06,1.54984,0.00912812
4.574e-06,1.54984,0.00912812
4.575e-06,1.54984,0.00672812
4.576e-06,1.54188,0.00816562
4.577e-06,1.54586,0.00624687
4.578e-06,1.54586,0.00576875
4.579e-06,1.54586,0.00640625
4.580e-06,1.53391,0.00544687
4.581e-06,1.54586,0.00656875
4.582e-06,1.53391,0.00864687
4.583e-06,1.53391,0.0052875
4.584e-06,1.54586,0.0060875
4.585e-06,1.53391,0.00720625
4.586e-06,1.53789,0.00640625
4.587e-06,1.52586,0.00320937
4.588e-06,1.52984,0.00560625
4.589e-06,1.53391,0.00720625
4.590e-06,1.52188,0.00560625
4.591e-06,1.52984,0.0076875
4.592e-06,1.52586,0.00672812
4.593e-06,1.52586,0.00416875
4.594e-06,1.52188,0.00400937
4.595e-06,1.52188,0.0076875
4.596e-06,1.51391,0.00416875
4.597e-06,1.52188,0.0068875
4.598e-06,1.51391,0.00656875
4.599e-06,1.51789,0.00496875
4.600e-06,1.50984,0.00880625
4.601e-06,1.51391,0.0110469
4.602e-06,1.51789,0.00704687
4.603e-06,1.51391,0.00512812
4.604e-06,1.49391,0.0052875
4.605e-06,1.50188,0.00496875
4.606e-06,1.50586,0.00464687
4.607e-06,1.50188,0.0076875
4.608e-06,1.50188,0.00512812
4.609e-06,1.48984,0.00560625
4.610e-06,1.50984,0.00672812
4.611e-06,1.50188,0.0076875
4.612e-06,1.50586,0.00640625
4.613e-06,1.48984,0.00496875
4.614e-06,1.48586,0.00544687
4.615e-06,1.48586,0.00592812
4.616e-06,1.48586,0.00480937
4.617e-06,1.48586,0.00656875
4.618e-06,1.48984,0.00640625
4.619e-06,1.48586,0.00304687
4.620e-06,1.48586,0.0044875
4.621e-06,1.46992,0.00592812
4.622e-06,1.46992,0.00784687
4.623e-06,1.47789,0.00416875
4.624e-06,1.46992,0.00336875
4.625e-06,1.46992,0.00432812
4.626e-06,1.47391,0.00304687
4.627e-06,1.47391,0.00304687
4.628e-06,1.46992,0.00624687
4.629e-06,1.46586,0.00912812
4.630e-06,1.46586,0.0052875
4.631e-06,1.45789,0.0068875
4.632e-06,1.47391,0.00640625
4.633e-06,1.46992,0.00416875
4.634e-06,1.46188,0.0052875
4.635e-06,1.46188,0.00384687
4.636e-06,1.44586,0.00192812
4.637e-06,1.44992,0.00416875
4.638e-06,1.45789,0.00592812
4.639e-06,1.44992,0.00640625
4.640e-06,1.44586,0.00784687
4.641e-06,1.44586,0.00704687
4.642e-06,1.45391,0.00592812
4.643e-06,1.44586,0.00576875
4.644e-06,1.44586,0.0076875
4.645e-06,1.43789,0.00576875
4.646e-06,1.44586,0.00736875
4.647e-06,1.44586,0.00544687
4.648e-06,1.43789,0.0060875
4.649e-06,1.44188,0.00640625
4.650e-06,1.43789,0.0092875
4.651e-06,1.42992,0.0076875
4.652e-06,1.43391,0.00672812
4.653e-06,1.43391,0.0052875
4.654e-06,1.42992,0.00400937
4.655e-06,1.42992,0.0052875
4.656e-06,1.42188,0.00512812
4.657e-06,1.42188,0.00816562
4.658e-06,1.41789,0.00784687
4.659e-06,1.42188,0.00640625
4.660e-06,1.41789,0.00736875
4.661e-06,1.42586,0.00736875
4.662e-06,1.40992,0.00656875
4.663e-06,1.42188,0.00592812
4.664e-06,1.40187,0.0020875
4.665e-06,1.40594,0.00225
4.666e-06,1.40992,0.00272812
4.667e-06,1.41391,0.00624687
4.668e-06,1.40594,0.00512812
4.669e-06,1.40594,0.00816562
4.670e-06,1.40992,0.00736875
4.671e-06,1.40992,0.0068875
4.672e-06,1.39789,0.0068875
4.673e-06,1.39391,0.0052875
4.674e-06,1.40187,0.0028875
4.675e-06,1.38992,0.00320937
4.676e-06,1.39391,0.0036875
4.677e-06,1.39789,0.00496875
4.678e-06,1.38992,0.00752812
4.679e-06,1.39391,0.00624687
4.680e-06,1.38187,0.00720625
4.681e-06,1.39391,0.0104062
4.682e-06,1.38187,0.0068875
4.683e-06,1.38187,0.0060875
4.684e-06,1.37789,0.00464687
4.685e-06,1.36992,0.00624687
4.686e-06,1.36992,0.00800625
4.687e-06,1.37391,0.00880625
4.688e-06,1.36992,0.0076875
4.689e-06,1.37789,0.00816562
4.690e-06,1.37391,0.0084875
4.691e-06,1.37391,0.00672812
4.692e-06,1.36992,0.00464687
4.693e-06,1.36187,0.0044875
4.694e-06,1.36594,0.00272812
4.695e-06,1.36992,0.00672812
4.696e-06,1.37391,0.0104062
4.697e-06,1.35789,0.0100875
4.698e-06,1.36187,0.00816562
4.699e-06,1.35789,0.00560625
4.700e-06,1.34594,0.00480937
4.701e-06,1.35789,0.00576875
4.702e-06,1.35789,0.00624687
4.703e-06,1.34992,0.0052875
4.704e-06,1.35789,0.00416875
4.705e-06,1.34992,0.00544687
4.706e-06,1.34594,0.0084875
4.707e-06,1.34594,0.0105656
4.708e-06,1.34594,0.00912812
4.709e-06,1.34992,0.00656875
4.710e-06,1.33789,0.0060875
4.711e-06,1.33789,0.00624687
4.712e-06,1.33789,0.0052875
4.713e-06,1.33391,0.00336875
4.714e-06,1.32594,0.0052875
4.715e-06,1.33789,0.00464687
4.716e-06,1.32992,0.00624687
4.717e-06,1.32992,0.00656875
4.718e-06,1.33391,0.00832812
4.719e-06,1.32195,0.00816562
4.720e-06,1.32594,0.00560625
4.721e-06,1.32195,0.00672812
4.722e-06,1.32195,0.0052875
4.723e-06,1.31391,0.0020875
4.724e-06,1.30992,0.00480937
4.725e-06,1.32195,0.00640625
4.726e-06,1.30992,0.00704687
4.727e-06,1.30992,0.00736875
4.728e-06,1.31391,0.00576875
4.729e-06,1.30992,0.00720625
4.730e-06,1.31789,0.00576875
4.731e-06,1.31391,0.00512812
4.732e-06,1.30195,0.00336875
4.733e-06,1.30594,0.0068875
4.734e-06,1.30594,0.00464687
4.735e-06,1.29391,0.00704687
4.736e-06,1.30195,0.0100875
4.737e-06,1.29789,0.0113656
4.738e-06,1.29391,0.0068875
4.739e-06,1.29789,0.00560625
4.740e-06,1.29391,0.0028875
4.741e-06,1.29789,0.00512812
4.742e-06,1.28992,0.00464687
4.743e-06,1.29391,0.00512812
4.744e-06,1.28594,0.00320937
