time	V(signal)	V(vout)
1.888109374999968e-05	-1.000363e-04	1.698145e-01
1.890062499999968e-05	-1.001294e-04	1.698063e-01
1.892015624999968e-05	-1.002214e-04	1.697982e-01
1.893968749999968e-05	-1.003122e-04	1.697902e-01
1.895921874999968e-05	-1.004019e-04	1.697823e-01
1.897874999999968e-05	-1.004905e-04	1.697745e-01
1.899828124999968e-05	-1.005779e-04	1.697668e-01
1.901781249999968e-05	-1.006643e-04	1.697592e-01
1.903734374999967e-05	-1.007496e-04	1.697517e-01
1.905687499999967e-05	-1.008338e-04	1.697443e-01
1.907640624999967e-05	-1.009170e-04	1.697370e-01
1.909593749999967e-05	-1.009991e-04	1.697297e-01
1.911546874999967e-05	-1.010802e-04	1.697226e-01
1.913499999999967e-05	-1.011603e-04	1.697155e-01
1.915453124999967e-05	-1.012393e-04	1.697086e-01
1.917406249999967e-05	-1.013174e-04	1.697017e-01
1.919359374999967e-05	-1.013945e-04	1.696949e-01
1.921312499999967e-05	-1.014707e-04	1.696882e-01
1.923265624999967e-05	-1.015459e-04	1.696816e-01
1.925218749999967e-05	-1.016202e-04	1.696750e-01
1.927171874999966e-05	-1.016935e-04	1.696686e-01
1.929124999999966e-05	-1.017659e-04	1.696622e-01
1.931078124999966e-05	-1.018374e-04	1.696559e-01
1.933031249999966e-05	-1.019080e-04	1.696497e-01
1.934984374999966e-05	-1.019778e-04	1.696435e-01
1.936937499999966e-05	-1.020466e-04	1.696375e-01
1.938890624999966e-05	-1.021146e-04	1.696315e-01
1.940843749999966e-05	-1.021818e-04	1.696256e-01
1.942796874999966e-05	-1.022481e-04	1.696197e-01
1.944749999999966e-05	-1.023135e-04	1.696139e-01
1.946703124999966e-05	-1.023782e-04	1.696082e-01
1.948656249999966e-05	-1.024421e-04	1.696026e-01
1.950609374999966e-05	-1.025051e-04	1.695970e-01
1.952562499999965e-05	-1.025674e-04	1.695916e-01
1.954515624999965e-05	-1.026289e-04	1.695861e-01
1.956468749999965e-05	-1.026896e-04	1.695808e-01
1.958421874999965e-05	-1.027495e-04	1.695755e-01
1.960374999999965e-05	-1.028087e-04	1.695703e-01
1.962328124999965e-05	-1.028672e-04	1.695651e-01
1.964281249999965e-05	-1.029249e-04	1.695600e-01
1.966234374999965e-05	-1.029820e-04	1.695550e-01
1.968187499999965e-05	-1.030383e-04	1.695500e-01
1.970140624999965e-05	-1.030939e-04	1.695451e-01
1.972093749999965e-05	-1.031488e-04	1.695403e-01
1.974046874999965e-05	-1.032030e-04	1.695355e-01
1.975999999999964e-05	-1.032565e-04	1.695307e-01
1.977953124999964e-05	-1.033094e-04	1.695261e-01
1.979906249999964e-05	-1.033616e-04	1.695215e-01
1.981859374999964e-05	-1.034131e-04	1.695169e-01
1.983812499999964e-05	-1.034640e-04	1.695124e-01
1.985765624999964e-05	-1.035143e-04	1.695080e-01
1.987718749999964e-05	-1.035640e-04	1.695036e-01
1.989671874999964e-05	-1.036130e-04	1.694993e-01
1.991624999999964e-05	-1.036614e-04	1.694950e-01
1.993578124999964e-05	-1.037092e-04	1.694908e-01
1.995531249999964e-05	-1.037564e-04	1.694866e-01
1.997484374999964e-05	-1.038030e-04	1.694825e-01
1.999437499999964e-05	-1.038491e-04	1.694784e-01
2.000000000000000e-05	-1.038622e-04	1.694771e-01
