time	V(signal)	V(vout)
1.887776701526527e-05	8.701399e-05	1.861499e-01
1.889729826526527e-05	8.458176e-05	1.859370e-01
1.891682951526527e-05	8.217993e-05	1.857268e-01
1.893636076526527e-05	7.980815e-05	1.855192e-01
1.895589201526527e-05	7.746602e-05	1.853142e-01
1.897542326526527e-05	7.515318e-05	1.851118e-01
1.899495451526527e-05	7.286926e-05	1.849119e-01
1.901448576526527e-05	7.061390e-05	1.847145e-01
1.903401701526527e-05	6.838675e-05	1.845196e-01
1.905354826526527e-05	6.618745e-05	1.843271e-01
1.907307951526526e-05	6.401566e-05	1.841370e-01
1.909261076526526e-05	6.187102e-05	1.839493e-01
1.911214201526526e-05	5.975319e-05	1.837639e-01
1.913167326526526e-05	5.766186e-05	1.835809e-01
1.915120451526526e-05	5.559667e-05	1.834001e-01
1.917073576526526e-05	5.355732e-05	1.832216e-01
1.919026701526526e-05	5.154346e-05	1.830453e-01
1.920979826526526e-05	4.955479e-05	1.828713e-01
1.922932951526526e-05	4.759098e-05	1.826994e-01
1.924886076526526e-05	4.565174e-05	1.825296e-01
1.926839201526526e-05	4.373675e-05	1.823620e-01
1.928792326526526e-05	4.184569e-05	1.821965e-01
1.930745451526525e-05	3.997829e-05	1.820330e-01
1.932698576526525e-05	3.813425e-05	1.818716e-01
1.934651701526525e-05	3.631326e-05	1.817122e-01
1.936604826526525e-05	3.451505e-05	1.815548e-01
1.938557951526525e-05	3.273932e-05	1.813993e-01
1.940511076526525e-05	3.098580e-05	1.812458e-01
1.942464201526525e-05	2.925420e-05	1.810943e-01
1.944417326526525e-05	2.754426e-05	1.809446e-01
1.946370451526525e-05	2.585570e-05	1.807968e-01
1.948323576526525e-05	2.418826e-05	1.806508e-01
1.950276701526525e-05	2.254167e-05	1.805067e-01
1.952229826526525e-05	2.091567e-05	1.803643e-01
1.954182951526525e-05	1.931001e-05	1.802238e-01
1.956136076526524e-05	1.772442e-05	1.800850e-01
1.958089201526524e-05	1.615866e-05	1.799479e-01
1.960042326526524e-05	1.461248e-05	1.798125e-01
1.961995451526524e-05	1.308564e-05	1.796789e-01
1.963948576526524e-05	1.157789e-05	1.795469e-01
1.965901701526524e-05	1.008900e-05	1.794165e-01
1.967854826526524e-05	8.618723e-06	1.792878e-01
1.969807951526524e-05	7.166834e-06	1.791607e-01
1.971761076526524e-05	5.733101e-06	1.790352e-01
1.973714201526524e-05	4.317296e-06	1.789112e-01
1.975667326526524e-05	2.919197e-06	1.787888e-01
1.977620451526524e-05	1.538582e-06	1.786679e-01
1.979573576526523e-05	1.752310e-07	1.785486e-01
1.981526701526523e-05	-1.171071e-06	1.784307e-01
1.983479826526523e-05	-2.500537e-06	1.783143e-01
1.985432951526523e-05	-3.813378e-06	1.781994e-01
1.987386076526523e-05	-5.109801e-06	1.780859e-01
1.989339201526523e-05	-6.390012e-06	1.779738e-01
1.991292326526523e-05	-7.654214e-06	1.778631e-01
1.993245451526523e-05	-8.902607e-06	1.777538e-01
1.995198576526523e-05	-1.013539e-05	1.776458e-01
1.997151701526523e-05	-1.135275e-05	1.775392e-01
1.999104826526523e-05	-1.255490e-05	1.774340e-01
2.000000000000000e-05	-1.310083e-05	1.773863e-01
