Model,MDO32
Firmware Version,1.6.0

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,2e-06,
Horizontal Delay,5.4e-06,
Sample Interval,2e-09,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,1,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,0.02
Vertical Position,-1.98,-2.32
,,
,,
,,
Label,,
TIME,CH1,CH2
1.0028e-05,0.948047,0.0131281
1.0030e-05,0.94,0.0140875
1.0032e-05,0.942031,0.0152062
1.0034e-05,0.933984,0.0144875
1.0036e-05,0.94,0.0143281
1.0038e-05,0.933984,0.0140094
1.0040e-05,0.93,0.0137687
1.0042e-05,0.932031,0.0144062
1.0044e-05,0.93,0.0169656
1.0046e-05,0.928047,0.0152062
1.0048e-05,0.93,0.0127281
1.0050e-05,0.928047,0.0119281
1.0052e-05,0.928047,0.0148875
1.0054e-05,0.93,0.0157687
1.0056e-05,0.923984,0.0124875
1.0058e-05,0.926016,0.0164875
1.0060e-05,0.918047,0.0135281
1.0062e-05,0.923984,0.0133687
1.0064e-05,0.922031,0.0137687
1.0066e-05,0.918047,0.0149687
1.0068e-05,0.916016,0.0158469
1.0070e-05,0.912031,0.0134469
1.0072e-05,0.906016,0.0132094
1.0074e-05,0.913984,0.0131281
1.0076e-05,0.912031,0.0133687
1.0078e-05,0.908047,0.0160875
1.0080e-05,0.9,0.0136875
1.0082e-05,0.91,0.0148062
1.0084e-05,0.91,0.0121687
1.0086e-05,0.898047,0.0140875
1.0088e-05,0.902031,0.0148875
1.0090e-05,0.903984,0.0144875
1.0092e-05,0.898047,0.0174469
1.0094e-05,0.902031,0.0136094
1.0096e-05,0.9,0.0151281
1.0098e-05,0.892031,0.0148062
1.0100e-05,0.898047,0.0150469
1.0102e-05,0.888047,0.0147281
1.0104e-05,0.892031,0.0148875
1.0106e-05,0.886016,0.0146469
1.0108e-05,0.886016,0.0138469
1.0110e-05,0.888047,0.0136875
1.0112e-05,0.884062,0.0135281
1.0114e-05,0.882031,0.0144875
1.0116e-05,0.882031,0.0163281
1.0118e-05,0.886016,0.0152062
1.0120e-05,0.88,0.0134469
1.0122e-05,0.88,0.0130469
1.0124e-05,0.876016,0.0144875
1.0126e-05,0.872031,0.0133687
1.0128e-05,0.878047,0.0144062
1.0130e-05,0.872031,0.0191281
1.0132e-05,0.87,0.0157687
1.0134e-05,0.866016,0.00825
1.0136e-05,0.864062,0.00920937
1.0138e-05,0.868047,0.0156875
1.0140e-05,0.874062,0.0188062
1.0142e-05,0.864062,0.0140094
1.0144e-05,0.858047,0.0103281
1.0146e-05,0.868047,0.0107281
1.0148e-05,0.864062,0.0150469
1.0150e-05,0.856016,0.0175281
1.0152e-05,0.864062,0.0168875
1.0154e-05,0.854062,0.0107281
1.0156e-05,0.856016,0.0122469
1.0158e-05,0.854062,0.0161687
1.0160e-05,0.854062,0.0187281
1.0162e-05,0.854062,0.0139281
1.0164e-05,0.844062,0.0119281
1.0166e-05,0.844062,0.0149687
1.0168e-05,0.846016,0.0151281
1.0170e-05,0.846016,0.0149687
1.0172e-05,0.85,0.0112094
1.0174e-05,0.842031,0.0173656
1.0176e-05,0.84,0.0164875
1.0178e-05,0.84,0.0135281
1.0180e-05,0.846016,0.0133687
1.0182e-05,0.842031,0.0128094
1.0184e-05,0.836016,0.0139281
1.0186e-05,0.842031,0.0145687
1.0188e-05,0.834062,0.0134469
1.0190e-05,0.832031,0.0153687
1.0192e-05,0.828047,0.0136094
1.0194e-05,0.83,0.0136875
1.0196e-05,0.836016,0.0142469
1.0198e-05,0.83,0.0141687
1.0200e-05,0.83,0.0164875
1.0202e-05,0.83,0.0146469
1.0204e-05,0.828047,0.0148875
1.0206e-05,0.828047,0.0123281
1.0208e-05,0.824062,0.0136875
1.0210e-05,0.816016,0.0163281
1.0212e-05,0.822031,0.0142469
1.0214e-05,0.816016,0.00992812
1.0216e-05,0.818047,0.0131281
1.0218e-05,0.820078,0.0158469
1.0220e-05,0.818047,0.0153687
1.0222e-05,0.820078,0.0130469
1.0224e-05,0.816016,0.0125687
1.0226e-05,0.816016,0.0160875
1.0228e-05,0.812031,0.0138469
1.0230e-05,0.812031,0.0156062
1.0232e-05,0.808047,0.0137687
1.0234e-05,0.808047,0.0147281
1.0236e-05,0.808047,0.0145687
1.0238e-05,0.802031,0.0160875
1.0240e-05,0.800078,0.0149687
1.0242e-05,0.806016,0.0132875
1.0244e-05,0.804063,0.0159281
1.0246e-05,0.804063,0.0144062
1.0248e-05,0.796016,0.0140094
1.0250e-05,0.794063,0.0124875
1.0252e-05,0.788047,0.0144062
1.0254e-05,0.794063,0.0150469
1.0256e-05,0.792031,0.0161687
1.0258e-05,0.788047,0.0144875
1.0260e-05,0.792031,0.0123281
1.0262e-05,0.790078,0.0120094
1.0264e-05,0.790078,0.0156875
1.0266e-05,0.784062,0.0164062
1.0268e-05,0.782031,0.0134469
1.0270e-05,0.786016,0.0101687
1.0272e-05,0.782031,0.0112875
1.0274e-05,0.786016,0.0155281
1.0276e-05,0.778047,0.0163281
1.0278e-05,0.778047,0.0137687
1.0280e-05,0.782031,0.0156875
1.0282e-05,0.774062,0.0113687
1.0284e-05,0.776016,0.0120094
1.0286e-05,0.768047,0.0109687
1.0288e-05,0.772031,0.0148062
1.0290e-05,0.772031,0.0164875
1.0292e-05,0.772031,0.0136094
1.0294e-05,0.766016,0.0124094
1.0296e-05,0.762031,0.0132875
1.0298e-05,0.768047,0.0125687
1.0300e-05,0.768047,0.0134469
1.0302e-05,0.770078,0.0135281
1.0304e-05,0.772031,0.0165687
1.0306e-05,0.764062,0.0149687
1.0308e-05,0.764062,0.01145
1.0310e-05,0.768047,0.0113687
1.0312e-05,0.766016,0.0124094
1.0314e-05,0.764062,0.0146469
1.0316e-05,0.762031,0.0137687
1.0318e-05,0.766016,0.0153687
1.0320e-05,0.758047,0.0148875
1.0322e-05,0.758047,0.0129687
1.0324e-05,0.756094,0.00952812
1.0326e-05,0.754062,0.0138469
1.0328e-05,0.758047,0.0152875
1.0330e-05,0.750078,0.0152062
1.0332e-05,0.752031,0.0148062
1.0334e-05,0.752031,0.0104875
1.0336e-05,0.744062,0.0134469
1.0338e-05,0.744062,0.0104875
1.0340e-05,0.744062,0.0103281
1.0342e-05,0.738047,0.0152062
1.0344e-05,0.744062,0.0156875
1.0346e-05,0.748047,0.0141687
1.0348e-05,0.738047,0.00593125
1.0350e-05,0.738047,0.0134469
1.0352e-05,0.736094,0.0148062
1.0354e-05,0.738047,0.0144875
1.0356e-05,0.738047,0.0140094
1.0358e-05,0.736094,0.0129687
1.0360e-05,0.736094,0.0127281
1.0362e-05,0.734063,0.0101687
1.0364e-05,0.732031,0.0112094
1.0366e-05,0.736094,0.0144875
1.0368e-05,0.730078,0.0161687
1.0370e-05,0.732031,0.0136875
1.0372e-05,0.730078,0.0105687
1.0374e-05,0.724063,0.0108094
1.0376e-05,0.730078,0.0100875
1.0378e-05,0.726094,0.0159281
1.0380e-05,0.722031,0.0153687
1.0382e-05,0.726094,0.0141687
1.0384e-05,0.722031,0.0132875
1.0386e-05,0.714063,0.0108875
1.0388e-05,0.710078,0.0135281
1.0390e-05,0.720078,0.0126469
1.0392e-05,0.712031,0.0153687
1.0394e-05,0.710078,0.0136875
1.0396e-05,0.710078,0.0103281
1.0398e-05,0.714063,0.01105
1.0400e-05,0.710078,0.0119281
1.0402e-05,0.710078,0.0124094
1.0404e-05,0.710078,0.0135281
1.0406e-05,0.710078,0.0140875
1.0408e-05,0.704063,0.0131281
1.0410e-05,0.710078,0.0124875
1.0412e-05,0.706094,0.0139281
1.0414e-05,0.706094,0.0128094
1.0416e-05,0.704063,0.0129687
1.0418e-05,0.704063,0.0128875
1.0420e-05,0.704063,0.0156062
1.0422e-05,0.706094,0.0111281
1.0424e-05,0.708047,0.0141687
1.0426e-05,0.698047,0.0122469
1.0428e-05,0.698047,0.0140875
1.0430e-05,0.698047,0.0139281
1.0432e-05,0.700078,0.0120875
1.0434e-05,0.694063,0.0117687
1.0436e-05,0.694063,0.0137687
1.0438e-05,0.700078,0.0112094
1.0440e-05,0.692109,0.0128875
1.0442e-05,0.690078,0.0123281
1.0444e-05,0.692109,0.0121687
1.0446e-05,0.690078,0.0124875
1.0448e-05,0.690078,0.0122469
1.0450e-05,0.684063,0.0137687
1.0452e-05,0.686094,0.0130469
1.0454e-05,0.674063,0.0111281
1.0456e-05,0.678047,0.01145
1.0458e-05,0.684063,0.0112875
1.0460e-05,0.676094,0.0136094
1.0462e-05,0.680078,0.0142469
1.0464e-05,0.678047,0.00976875
1.0466e-05,0.672109,0.0112875
1.0468e-05,0.668047,0.0130469
1.0470e-05,0.674063,0.0117687
1.0472e-05,0.672109,0.0160875
1.0474e-05,0.674063,0.0112875
1.0476e-05,0.672109,0.0127281
1.0478e-05,0.672109,0.0128094
1.0480e-05,0.674063,0.0112875
1.0482e-05,0.676094,0.0120094
1.0484e-05,0.666094,0.0108094
1.0486e-05,0.670078,0.0145687
1.0488e-05,0.662109,0.0117687
1.0490e-05,0.670078,0.0107281
1.0492e-05,0.670078,0.0138469
1.0494e-05,0.662109,0.01145
1.0496e-05,0.664062,0.0116094
1.0498e-05,0.658047,0.0136875
1.0500e-05,0.670078,0.0100875
1.0502e-05,0.660078,0.0135281
1.0504e-05,0.664062,0.0109687
1.0506e-05,0.662109,0.0136094
1.0508e-05,0.654062,0.0143281
1.0510e-05,0.656094,0.01145
1.0512e-05,0.654062,0.0100875
1.0514e-05,0.662109,0.00865
1.0516e-05,0.656094,0.0121687
1.0518e-05,0.652109,0.0121687
1.0520e-05,0.658047,0.01145
1.0522e-05,0.650078,0.0112094
1.0524e-05,0.662109,0.0119281
1.0526e-05,0.654062,0.00952812
1.0528e-05,0.646094,0.0124875
1.0530e-05,0.646094,0.0118469
1.0532e-05,0.650078,0.0120094
1.0534e-05,0.642109,0.0143281
1.0536e-05,0.646094,0.0108875
1.0538e-05,0.640078,0.00985
1.0540e-05,0.640078,0.0105687
1.0542e-05,0.636094,0.0144062
1.0544e-05,0.640078,0.0154469
1.0546e-05,0.638047,0.0131281
1.0548e-05,0.638047,0.0100875
1.0550e-05,0.632109,0.0115281
1.0552e-05,0.634062,0.01145
1.0554e-05,0.632109,0.0113687
1.0556e-05,0.628125,0.0126469
1.0558e-05,0.630078,0.0116094
1.0560e-05,0.630078,0.0108875
1.0562e-05,0.626094,0.0105687
1.0564e-05,0.628125,0.0123281
1.0566e-05,0.626094,0.0134469
1.0568e-05,0.630078,0.0108094
1.0570e-05,0.626094,0.0116875
1.0572e-05,0.620078,0.0126469
1.0574e-05,0.628125,0.0111281
1.0576e-05,0.626094,0.0101687
1.0578e-05,0.618125,0.0113687
1.0580e-05,0.622109,0.0126469
1.0582e-05,0.624062,0.01145
1.0584e-05,0.616094,0.0108094
1.0586e-05,0.618125,0.0120094
1.0588e-05,0.620078,0.0113687
1.0590e-05,0.622109,0.00849062
1.0592e-05,0.612109,0.0133687
1.0594e-05,0.618125,0.0112094
1.0596e-05,0.612109,0.0108094
1.0598e-05,0.620078,0.00792812
1.0600e-05,0.610078,0.0116094
1.0602e-05,0.610078,0.0112875
1.0604e-05,0.610078,0.0112875
1.0606e-05,0.604062,0.0116094
1.0608e-05,0.610078,0.00976875
1.0610e-05,0.608125,0.00856875
1.0612e-05,0.610078,0.0120094
1.0614e-05,0.606094,0.0112094
1.0616e-05,0.604062,0.0109687
1.0618e-05,0.606094,0.0104875
1.0620e-05,0.608125,0.0135281
1.0622e-05,0.602109,0.0103281
1.0624e-05,0.606094,0.01065
1.0626e-05,0.604062,0.01025
1.0628e-05,0.598125,0.00760937
1.0630e-05,0.598125,0.0116875
1.0632e-05,0.594062,0.0105687
1.0634e-05,0.596094,0.00880937
1.0636e-05,0.598125,0.00896875
1.0638e-05,0.594062,0.0107281
1.0640e-05,0.588125,0.0124875
1.0642e-05,0.590078,0.0120875
1.0644e-05,0.590078,0.00992812
1.0646e-05,0.592109,0.00896875
1.0648e-05,0.592109,0.01065
1.0650e-05,0.588125,0.0126469
1.0652e-05,0.588125,0.00849062
1.0654e-05,0.590078,0.0092875
1.0656e-05,0.584062,0.0104875
1.0658e-05,0.586094,0.0101687
1.0660e-05,0.584062,0.0116875
1.0662e-05,0.580078,0.00960937
1.0664e-05,0.580078,0.00905
1.0666e-05,0.580078,0.00752812
1.0668e-05,0.580078,0.0107281
1.0670e-05,0.582109,0.0108875
1.0672e-05,0.578125,0.0101687
1.0674e-05,0.578125,0.00936875
1.0676e-05,0.576094,0.00825
1.0678e-05,0.576094,0.0115281
1.0680e-05,0.574062,0.0108875
1.0682e-05,0.570078,0.01105
1.0684e-05,0.572109,0.00960937
1.0686e-05,0.564141,0.00976875
1.0688e-05,0.572109,0.00792812
1.0690e-05,0.570078,0.0112094
1.0692e-05,0.568125,0.0128094
1.0694e-05,0.562109,0.0107281
1.0696e-05,0.566094,0.00985
1.0698e-05,0.564141,0.00905
1.0700e-05,0.562109,0.00896875
1.0702e-05,0.562109,0.0118469
1.0704e-05,0.558125,0.0123281
1.0706e-05,0.564141,0.0103281
1.0708e-05,0.560078,0.00816875
1.0710e-05,0.556094,0.00680937
1.0712e-05,0.558125,0.0096875
1.0714e-05,0.554141,0.00945
1.0716e-05,0.556094,0.0109687
1.0718e-05,0.550078,0.01025
1.0720e-05,0.558125,0.00992812
1.0722e-05,0.556094,0.0100094
1.0724e-05,0.546094,0.0100875
1.0726e-05,0.550078,0.0109687
1.0728e-05,0.550078,0.01145
1.0730e-05,0.548125,0.00936875
1.0732e-05,0.548125,0.0115281
1.0734e-05,0.546094,0.00880937
1.0736e-05,0.550078,0.0092875
1.0738e-05,0.542109,0.0111281
1.0740e-05,0.544141,0.0103281
1.0742e-05,0.548125,0.0101687
1.0744e-05,0.544141,0.0112094
1.0746e-05,0.546094,0.00792812
1.0748e-05,0.544141,0.00872812
1.0750e-05,0.544141,0.00960937
1.0752e-05,0.544141,0.0116094
1.0754e-05,0.540078,0.0104094
1.0756e-05,0.540078,0.0116094
1.0758e-05,0.538125,0.0107281
1.0760e-05,0.538125,0.01105
1.0762e-05,0.530078,0.00849062
1.0764e-05,0.530078,0.0101687
1.0766e-05,0.534141,0.0123281
1.0768e-05,0.532109,0.0124094
1.0770e-05,0.530078,0.00936875
1.0772e-05,0.530078,0.00896875
1.0774e-05,0.530078,0.00865
1.0776e-05,0.530078,0.00952812
1.0778e-05,0.528125,0.00945
1.0780e-05,0.530078,0.01025
1.0782e-05,0.524141,0.0107281
1.0784e-05,0.532109,0.0101687
1.0786e-05,0.524141,0.0117687
1.0788e-05,0.528125,0.00856875
1.0790e-05,0.520078,0.00752812
1.0792e-05,0.520078,0.00936875
1.0794e-05,0.518125,0.0108875
1.0796e-05,0.522109,0.0120094
1.0798e-05,0.510078,0.0100094
1.0800e-05,0.514141,0.00976875
1.0802e-05,0.518125,0.00896875
1.0804e-05,0.512109,0.00656875
1.0806e-05,0.514141,0.00865
1.0808e-05,0.516094,0.00905
1.0810e-05,0.510078,0.0112875
1.0812e-05,0.512109,0.00792812
1.0814e-05,0.510078,0.00625
1.0816e-05,0.510078,0.00785
1.0818e-05,0.506094,0.00785
1.0820e-05,0.504141,0.0116094
1.0822e-05,0.508125,0.0105687
1.0824e-05,0.502109,0.00960937
1.0826e-05,0.510078,0.00896875
1.0828e-05,0.508125,0.00809062
1.0830e-05,0.504141,0.0092875
1.0832e-05,0.500156,0.0109687
1.0834e-05,0.498125,0.01145
1.0836e-05,0.498125,0.0104094
1.0838e-05,0.502109,0.00745
1.0840e-05,0.504141,0.00745
1.0842e-05,0.504141,0.00889062
1.0844e-05,0.504141,0.00849062
1.0846e-05,0.500156,0.00905
1.0848e-05,0.496094,0.00640937
1.0850e-05,0.498125,0.00840937
1.0852e-05,0.490156,0.01105
1.0854e-05,0.492109,0.00840937
1.0856e-05,0.494141,0.0100094
1.0858e-05,0.492109,0.0118469
1.0860e-05,0.490156,0.00625
1.0862e-05,0.488125,0.00776875
1.0864e-05,0.492109,0.00840937
1.0866e-05,0.488125,0.00880937
1.0868e-05,0.488125,0.0144875
1.0870e-05,0.488125,0.00680937
1.0872e-05,0.484141,0.00665
1.0874e-05,0.486094,0.00945
1.0876e-05,0.482109,0.0104094
1.0878e-05,0.478125,0.01065
1.0880e-05,0.480156,0.00809062
1.0882e-05,0.478125,0.00736875
1.0884e-05,0.480156,0.00729062
1.0886e-05,0.484141,0.0096875
1.0888e-05,0.476094,0.0112094
1.0890e-05,0.480156,0.00905
1.0892e-05,0.476094,0.00840937
1.0894e-05,0.476094,0.00680937
1.0896e-05,0.476094,0.00920937
1.0898e-05,0.476094,0.0092875
1.0900e-05,0.478125,0.0117687
1.0902e-05,0.466094,0.00760937
1.0904e-05,0.474141,0.00800937
1.0906e-05,0.470156,0.00809062
1.0908e-05,0.478125,0.00769062
1.0910e-05,0.470156,0.00976875
1.0912e-05,0.470156,0.00936875
1.0914e-05,0.470156,0.00976875
1.0916e-05,0.468125,0.0100875
1.0918e-05,0.466094,0.0105687
1.0920e-05,0.468125,0.00840937
1.0922e-05,0.464141,0.00920937
1.0924e-05,0.458125,0.0111281
1.0926e-05,0.464141,0.0104094
1.0928e-05,0.456094,0.00872812
1.0930e-05,0.456094,0.00992812
1.0932e-05,0.454141,0.00865
1.0934e-05,0.456094,0.0116875
1.0936e-05,0.452109,0.00832812
1.0938e-05,0.456094,0.0107281
1.0940e-05,0.448125,0.00840937
1.0942e-05,0.454141,0.00769062
1.0944e-05,0.454141,0.00896875
1.0946e-05,0.452109,0.00792812
1.0948e-05,0.446094,0.00952812
1.0950e-05,0.442109,0.00905
1.0952e-05,0.446094,0.00633125
1.0954e-05,0.448125,0.00880937
1.0956e-05,0.446094,0.01105
1.0958e-05,0.448125,0.0105687
1.0960e-05,0.442109,0.00593125
1.0962e-05,0.436172,0.00720937
1.0964e-05,0.444141,0.00880937
1.0966e-05,0.438125,0.0139281
1.0968e-05,0.430156,0.0104094
1.0970e-05,0.440156,0.00712812
1.0972e-05,0.438125,0.0101687
1.0974e-05,0.436172,0.00809062
1.0976e-05,0.432109,0.00736875
1.0978e-05,0.440156,0.01025
1.0980e-05,0.442109,0.00952812
1.0982e-05,0.438125,0.00952812
1.0984e-05,0.432109,0.00640937
1.0986e-05,0.436172,0.00752812
1.0988e-05,0.438125,0.00809062
1.0990e-05,0.432109,0.01065
1.0992e-05,0.430156,0.0128094
1.0994e-05,0.426172,0.00760937
1.0996e-05,0.422109,0.00816875
1.0998e-05,0.430156,0.00880937
1.1000e-05,0.430156,0.00936875
1.1002e-05,0.430156,0.00936875
1.1004e-05,0.424141,0.00865
1.1006e-05,0.428125,0.0133687
1.1008e-05,0.422109,0.0116875
1.1010e-05,0.422109,0.00609062
1.1012e-05,0.420156,0.0100094
1.1014e-05,0.426172,0.00689062
1.1016e-05,0.422109,0.00952812
1.1018e-05,0.424141,0.00976875
1.1020e-05,0.420156,0.00856875
1.1022e-05,0.420156,0.00985
1.1024e-05,0.424141,0.00752812
1.1026e-05,0.418125,0.00920937
1.1028e-05,0.420156,0.00992812
1.1030e-05,0.418125,0.00865
1.1032e-05,0.418125,0.0108094
1.1034e-05,0.408125,0.00985
1.1036e-05,0.412109,0.00856875
1.1038e-05,0.412109,0.00625
1.1040e-05,0.416172,0.00936875
1.1042e-05,0.416172,0.0115281
1.1044e-05,0.408125,0.0100094
1.1046e-05,0.414141,0.00785
1.1048e-05,0.410156,0.00800937
1.1050e-05,0.412109,0.0107281
1.1052e-05,0.408125,0.00889062
1.1054e-05,0.402109,0.00529062
1.1056e-05,0.398125,0.00816875
1.1058e-05,0.402109,0.01105
1.1060e-05,0.400156,0.0100094
1.1062e-05,0.404141,0.00800937
1.1064e-05,0.404141,0.00665
1.1066e-05,0.402109,0.00896875
1.1068e-05,0.404141,0.00825
1.1070e-05,0.402109,0.0124094
1.1072e-05,0.400156,0.00960937
1.1074e-05,0.392109,0.00760937
1.1076e-05,0.398125,0.00609062
1.1078e-05,0.390156,0.00832812
1.1080e-05,0.396172,0.0103281
1.1082e-05,0.394141,0.01105
1.1084e-05,0.392109,0.00849062
1.1086e-05,0.394141,0.01065
1.1088e-05,0.390156,0.00433125
1.1090e-05,0.390156,0.00649062
1.1092e-05,0.392109,0.00776875
1.1094e-05,0.386172,0.0142469
1.1096e-05,0.388125,0.00952812
1.1098e-05,0.388125,0.00600937
1.1100e-05,0.382109,0.00880937
1.1102e-05,0.392109,0.00585
1.1104e-05,0.388125,0.0108094
1.1106e-05,0.388125,0.0121687
1.1108e-05,0.388125,0.0104875
1.1110e-05,0.382109,0.00865
1.1112e-05,0.390156,0.00433125
1.1114e-05,0.386172,0.00905
1.1116e-05,0.380156,0.0115281
1.1118e-05,0.382109,0.00945
1.1120e-05,0.384141,0.01145
1.1122e-05,0.382109,0.00816875
1.1124e-05,0.376172,0.0105687
1.1126e-05,0.380156,0.0101687
1.1128e-05,0.376172,0.00912812
1.1130e-05,0.378125,0.0108875
1.1132e-05,0.376172,0.0100094
1.1134e-05,0.374141,0.00729062
1.1136e-05,0.374141,0.0100094
1.1138e-05,0.372188,0.00816875
1.1140e-05,0.374141,0.00992812
1.1142e-05,0.368125,0.00712812
1.1144e-05,0.366172,0.00792812
1.1146e-05,0.374141,0.00760937
1.1148e-05,0.372188,0.00952812
1.1150e-05,0.368125,0.0100875
1.1152e-05,0.370156,0.00840937
1.1154e-05,0.372188,0.00689062
1.1156e-05,0.362187,0.00865
1.1158e-05,0.368125,0.00649062
1.1160e-05,0.366172,0.00905
1.1162e-05,0.364141,0.00792812
1.1164e-05,0.360156,0.00840937
1.1166e-05,0.360156,0.00896875
1.1168e-05,0.366172,0.00649062
1.1170e-05,0.362187,0.00745
1.1172e-05,0.366172,0.00952812
1.1174e-05,0.364141,0.0108094
1.1176e-05,0.360156,0.00825
1.1178e-05,0.356172,0.00689062
1.1180e-05,0.364141,0.00569062
1.1182e-05,0.356172,0.0096875
1.1184e-05,0.358125,0.0126469
1.1186e-05,0.354141,0.00992812
1.1188e-05,0.352187,0.00696875
1.1190e-05,0.352187,0.00625
1.1192e-05,0.348125,0.00896875
1.1194e-05,0.354141,0.00880937
1.1196e-05,0.350156,0.0124094
1.1198e-05,0.350156,0.00912812
1.1200e-05,0.350156,0.00809062
1.1202e-05,0.354141,0.00745
1.1204e-05,0.352187,0.00809062
1.1206e-05,0.350156,0.00905
1.1208e-05,0.352187,0.0112875
1.1210e-05,0.352187,0.0104094
1.1212e-05,0.350156,0.00800937
1.1214e-05,0.350156,0.00729062
1.1216e-05,0.348125,0.00825
1.1218e-05,0.352187,0.00656875
1.1220e-05,0.350156,0.00952812
1.1222e-05,0.348125,0.0107281
1.1224e-05,0.346172,0.00992812
1.1226e-05,0.352187,0.00849062
1.1228e-05,0.346172,0.00952812
1.1230e-05,0.350156,0.00576875
1.1232e-05,0.346172,0.00665
1.1234e-05,0.346172,0.0104094
1.1236e-05,0.342187,0.00952812
1.1238e-05,0.344141,0.0136875
1.1240e-05,0.348125,0.00825
1.1242e-05,0.344141,0.00633125
1.1244e-05,0.342187,0.00936875
1.1246e-05,0.344141,0.00912812
1.1248e-05,0.340156,0.0131281
1.1250e-05,0.344141,0.00880937
1.1252e-05,0.344141,0.00912812
1.1254e-05,0.338125,0.00776875
1.1256e-05,0.336172,0.00593125
1.1258e-05,0.340156,0.0104875
1.1260e-05,0.338125,0.0139281
1.1262e-05,0.340156,0.0129687
1.1264e-05,0.336172,0.00840937
1.1266e-05,0.338125,0.00337187
1.1268e-05,0.328125,0.00752812
1.1270e-05,0.332187,0.0100094
1.1272e-05,0.336172,0.0112094
1.1274e-05,0.330156,0.0128875
1.1276e-05,0.332187,0.00816875
1.1278e-05,0.330156,0.00569062
1.1280e-05,0.336172,0.00825
1.1282e-05,0.328125,0.00976875
1.1284e-05,0.332187,0.0129687
1.1286e-05,0.334141,0.01025
1.1288e-05,0.334141,0.01025
1.1290e-05,0.324141,0.01025
1.1292e-05,0.326172,0.00745
1.1294e-05,0.324141,0.00553125
1.1296e-05,0.320156,0.00705
1.1298e-05,0.326172,0.0120094
1.1300e-05,0.326172,0.0124875
1.1302e-05,0.322187,0.01025
1.1304e-05,0.322187,0.00560937
1.1306e-05,0.322187,0.00593125
1.1308e-05,0.316172,0.00816875
1.1310e-05,0.314141,0.0113687
1.1312e-05,0.316172,0.01105
1.1314e-05,0.320156,0.0100875
1.1316e-05,0.318125,0.00769062
1.1318e-05,0.318125,0.00393125
1.1320e-05,0.316172,0.00280937
1.1322e-05,0.324141,0.0120094
1.1324e-05,0.316172,0.0109687
1.1326e-05,0.318125,0.00976875
1.1328e-05,0.314141,0.00705
1.1330e-05,0.314141,0.00360937
1.1332e-05,0.318125,0.00656875
1.1334e-05,0.314141,0.00769062
1.1336e-05,0.310156,0.0143281
1.1338e-05,0.318125,0.01145
1.1340e-05,0.312187,0.0104094
1.1342e-05,0.316172,0.00385
1.1344e-05,0.312187,0.00513125
1.1346e-05,0.314141,0.00776875
1.1348e-05,0.314141,0.0123281
1.1350e-05,0.312187,0.0135281
1.1352e-05,0.310156,0.00769062
1.1354e-05,0.308203,0.00569062
1.1356e-05,0.310156,0.00640937
1.1358e-05,0.314141,0.0109687
1.1360e-05,0.310156,0.0107281
1.1362e-05,0.308203,0.0108094
1.1364e-05,0.308203,0.0101687
1.1366e-05,0.306172,0.00720937
1.1368e-05,0.310156,0.00832812
1.1370e-05,0.300156,0.00849062
1.1372e-05,0.304141,0.01065
1.1374e-05,0.302187,0.0108875
1.1376e-05,0.304141,0.0111281
1.1378e-05,0.302187,0.00896875
1.1380e-05,0.304141,0.00752812
1.1382e-05,0.304141,0.00545
1.1384e-05,0.304141,0.0100094
1.1386e-05,0.304141,0.0096875
1.1388e-05,0.294141,0.0125687
1.1390e-05,0.298203,0.0109687
1.1392e-05,0.294141,0.00600937
1.1394e-05,0.296172,0.00760937
1.1396e-05,0.298203,0.00769062
1.1398e-05,0.296172,0.00880937
1.1400e-05,0.292187,0.0112875
1.1402e-05,0.290156,0.0103281
1.1404e-05,0.296172,0.00920937
1.1406e-05,0.288203,0.00576875
1.1408e-05,0.294141,0.00585
1.1410e-05,0.292187,0.0113687
1.1412e-05,0.290156,0.0108875
1.1414e-05,0.288203,0.0136094
1.1416e-05,0.292187,0.0104094
1.1418e-05,0.288203,0.00665
1.1420e-05,0.292187,0.00825
1.1422e-05,0.284141,0.00616875
1.1424e-05,0.292187,0.0112875
1.1426e-05,0.288203,0.0132875
1.1428e-05,0.290156,0.0107281
1.1430e-05,0.294141,0.00712812
1.1432e-05,0.288203,0.00600937
1.1434e-05,0.286172,0.00952812
1.1436e-05,0.288203,0.01105
1.1438e-05,0.282187,0.0127281
1.1440e-05,0.288203,0.00976875
1.1442e-05,0.286172,0.00705
1.1444e-05,0.280156,0.00529062
1.1446e-05,0.284141,0.00889062
1.1448e-05,0.278203,0.0108875
1.1450e-05,0.288203,0.00960937
1.1452e-05,0.280156,0.01065
1.1454e-05,0.286172,0.00840937
1.1456e-05,0.286172,0.00745
1.1458e-05,0.280156,0.00856875
1.1460e-05,0.282187,0.00952812
1.1462e-05,0.282187,0.00920937
1.1464e-05,0.282187,0.00889062
1.1466e-05,0.278203,0.00905
1.1468e-05,0.278203,0.00633125
1.1470e-05,0.276172,0.00776875
1.1472e-05,0.270156,0.00905
1.1474e-05,0.274141,0.00800937
1.1476e-05,0.274141,0.0096875
1.1478e-05,0.280156,0.00985
1.1480e-05,0.272188,0.00785
1.1482e-05,0.270156,0.00736875
1.1484e-05,0.272188,0.00920937
1.1486e-05,0.270156,0.00992812
1.1488e-05,0.274141,0.00945
