TIME,CH1
1.4516e-05,1.09195
1.4520e-05,1.09133
1.4524e-05,1.08836
1.4528e-05,1.08828
1.4532e-05,1.08867
1.4536e-05,1.0868
1.4540e-05,1.08586
1.4544e-05,1.08594
1.4548e-05,1.0825
1.4552e-05,1.08555
1.4556e-05,1.08445
1.4560e-05,1.0818
1.4564e-05,1.07523
1.4568e-05,1.07812
1.4572e-05,1.08086
1.4576e-05,1.07867
1.4580e-05,1.07766
1.4584e-05,1.07641
1.4588e-05,1.0768
1.4592e-05,1.0768
1.4596e-05,1.07516
1.4600e-05,1.07203
1.4604e-05,1.07031
1.4608e-05,1.07234
1.4612e-05,1.07102
1.4616e-05,1.06828
1.4620e-05,1.06695
1.4624e-05,1.06586
1.4628e-05,1.07031
1.4632e-05,1.06781
1.4636e-05,1.06461
1.4640e-05,1.06375
1.4644e-05,1.06375
1.4648e-05,1.06148
1.4652e-05,1.06438
1.4656e-05,1.06297
1.4660e-05,1.06141
1.4664e-05,1.0618
1.4668e-05,1.06117
1.4672e-05,1.05641
1.4676e-05,1.05805
1.4680e-05,1.05531
1.4684e-05,1.0557
1.4688e-05,1.05414
1.4692e-05,1.05453
1.4696e-05,1.05258
1.4700e-05,1.05055
1.4704e-05,1.04859
1.4708e-05,1.04547
1.4712e-05,1.04992
1.4716e-05,1.04594
1.4720e-05,1.04734
1.4724e-05,1.04438
1.4728e-05,1.04563
1.4732e-05,1.04258
1.4736e-05,1.04617
1.4740e-05,1.03891
1.4744e-05,1.03992
1.4748e-05,1.04172
1.4752e-05,1.04031
1.4756e-05,1.03719
1.4760e-05,1.03852
1.4764e-05,1.03344
1.4768e-05,1.03633
1.4772e-05,1.03594
1.4776e-05,1.03555
1.4780e-05,1.03656
1.4784e-05,1.03227
1.4788e-05,1.03508
1.4792e-05,1.02898
1.4796e-05,1.03086
1.4800e-05,1.02828
1.4804e-05,1.02953
1.4808e-05,1.02977
1.4812e-05,1.02633
1.4816e-05,1.02711
1.4820e-05,1.02594
1.4824e-05,1.02281
1.4828e-05,1.0268
1.4832e-05,1.02406
1.4836e-05,1.0207
1.4840e-05,1.02234
1.4844e-05,1.02219
1.4848e-05,1.01664
1.4852e-05,1.01867
1.4856e-05,1.02398
1.4860e-05,1.01617
1.4864e-05,1.02141
1.4868e-05,1.0182
1.4872e-05,1.01578
1.4876e-05,1.01523
1.4880e-05,1.00859
1.4884e-05,1.01289
1.4888e-05,1.01219
1.4892e-05,1.01227
1.4896e-05,1.00875
1.4900e-05,1.00937
1.4904e-05,1.01195
1.4908e-05,1.00828
1.4912e-05,1.00578
1.4916e-05,1.00789
1.4920e-05,1.00687
1.4924e-05,1.00477
1.4928e-05,1.00562
1.4932e-05,1.00328
1.4936e-05,1.00188
1.4940e-05,1.00609
1.4944e-05,1.0018
1.4948e-05,1.00242
1.4952e-05,1.00484
1.4956e-05,1
1.4960e-05,0.997266
1.4964e-05,0.997969
1.4968e-05,0.995156
1.4972e-05,0.994219
1.4976e-05,0.999297
1.4980e-05,0.9925
1.4984e-05,0.993672
1.4988e-05,0.993359
1.4992e-05,0.993672
1.4996e-05,0.989453
1.5000e-05,0.991953
1.5004e-05,0.991016
1.5008e-05,0.990312
1.5012e-05,0.99
1.5016e-05,0.987266
1.5020e-05,0.988047
1.5024e-05,0.985078
1.5028e-05,0.983281
1.5032e-05,0.982344
1.5036e-05,0.986484
1.5040e-05,0.981797
1.5044e-05,0.980234
1.5048e-05,0.981875
1.5052e-05,0.980781
1.5056e-05,0.981875
1.5060e-05,0.977031
1.5064e-05,0.9775
1.5068e-05,0.978359
1.5072e-05,0.978594
1.5076e-05,0.975
1.5080e-05,0.977812
1.5084e-05,0.972656
1.5088e-05,0.977422
1.5092e-05,0.971797
1.5096e-05,0.976719
1.5100e-05,0.9775
1.5104e-05,0.969688
1.5108e-05,0.971719
1.5112e-05,0.97375
1.5116e-05,0.972031
1.5120e-05,0.969297
1.5124e-05,0.967266
1.5128e-05,0.966328
1.5132e-05,0.969844
1.5136e-05,0.969766
1.5140e-05,0.962109
1.5144e-05,0.963359
1.5148e-05,0.965703
1.5152e-05,0.961641
1.5156e-05,0.962734
1.5160e-05,0.961094
1.5164e-05,0.958828
1.5168e-05,0.958984
1.5172e-05,0.956719
1.5176e-05,0.957422
1.5180e-05,0.958203
1.5184e-05,0.955859
1.5188e-05,0.953672
1.5192e-05,0.953516
1.5196e-05,0.952422
1.5200e-05,0.95375
1.5204e-05,0.953203
1.5208e-05,0.955
1.5212e-05,0.950625
1.5216e-05,0.955078
1.5220e-05,0.950469
1.5224e-05,0.949922
1.5228e-05,0.950469
1.5232e-05,0.946484
1.5236e-05,0.944688
1.5240e-05,0.946953
1.5244e-05,0.946406
1.5248e-05,0.943594
1.5252e-05,0.941641
1.5256e-05,0.943125
1.5260e-05,0.940391
1.5264e-05,0.941172
1.5268e-05,0.942734
1.5272e-05,0.943047
1.5276e-05,0.939766
1.5280e-05,0.941641
1.5284e-05,0.941406
1.5288e-05,0.936406
1.5292e-05,0.937031
1.5296e-05,0.932812
1.5300e-05,0.934844
1.5304e-05,0.936953
1.5308e-05,0.93
1.5312e-05,0.932266
1.5316e-05,0.928516
1.5320e-05,0.928203
1.5324e-05,0.932266
1.5328e-05,0.932734
1.5332e-05,0.924141
1.5336e-05,0.926562
1.5340e-05,0.927344
1.5344e-05,0.926328
1.5348e-05,0.929297
1.5352e-05,0.925937
1.5356e-05,0.92375
1.5360e-05,0.923203
1.5364e-05,0.920391
1.5368e-05,0.92
1.5372e-05,0.919687
1.5376e-05,0.922422
1.5380e-05,0.920625
1.5384e-05,0.920469
1.5388e-05,0.916016
1.5392e-05,0.920703
1.5396e-05,0.920156
1.5400e-05,0.915469
1.5404e-05,0.91625
1.5408e-05,0.914141
1.5412e-05,0.913438
1.5416e-05,0.916328
1.5420e-05,0.910234
1.5424e-05,0.910078
1.5428e-05,0.911719
1.5432e-05,0.910781
1.5436e-05,0.908203
1.5440e-05,0.911797
1.5444e-05,0.907188
1.5448e-05,0.908047
1.5452e-05,0.908125
1.5456e-05,0.908125
1.5460e-05,0.912266
1.5464e-05,0.901953
1.5468e-05,0.905469
1.5472e-05,0.903203
1.5476e-05,0.901406
1.5480e-05,0.900703
1.5484e-05,0.902734
1.5488e-05,0.900234
1.5492e-05,0.902031
1.5496e-05,0.894766
1.5500e-05,0.899219
1.5504e-05,0.895703
1.5508e-05,0.896094
1.5512e-05,0.895156
1.5516e-05,0.894531
1.5520e-05,0.893437
1.5524e-05,0.893828
1.5528e-05,0.891328
1.5532e-05,0.896406
1.5536e-05,0.895625
1.5540e-05,0.894141
1.5544e-05,0.887188
1.5548e-05,0.88875
1.5552e-05,0.887656
1.5556e-05,0.885703
1.5560e-05,0.888906
1.5564e-05,0.884922
1.5568e-05,0.889297
1.5572e-05,0.881328
1.5576e-05,0.888281
1.5580e-05,0.881328
1.5584e-05,0.884922
1.5588e-05,0.881719
1.5592e-05,0.883281
1.5596e-05,0.881641
1.5600e-05,0.883594
1.5604e-05,0.879766
1.5608e-05,0.874609
1.5612e-05,0.879453
1.5616e-05,0.8775
1.5620e-05,0.878281
1.5624e-05,0.875156
1.5628e-05,0.874219
1.5632e-05,0.8725
1.5636e-05,0.877109
1.5640e-05,0.876172
1.5644e-05,0.874531
1.5648e-05,0.875312
1.5652e-05,0.870391
1.5656e-05,0.870156
1.5660e-05,0.873594
1.5664e-05,0.87
1.5668e-05,0.870312
1.5672e-05,0.869844
1.5676e-05,0.868281
1.5680e-05,0.868516
1.5684e-05,0.864219
1.5688e-05,0.867578
1.5692e-05,0.866641
1.5696e-05,0.865703
1.5700e-05,0.863437
1.5704e-05,0.860859
1.5708e-05,0.862266
1.5712e-05,0.863047
1.5716e-05,0.861797
1.5720e-05,0.859687
1.5724e-05,0.86125
1.5728e-05,0.859297
1.5732e-05,0.859297
1.5736e-05,0.859375
1.5740e-05,0.855859
1.5744e-05,0.856406
1.5748e-05,0.859062
1.5752e-05,0.856719
1.5756e-05,0.854687
1.5760e-05,0.856406
1.5764e-05,0.853281
1.5768e-05,0.855234
1.5772e-05,0.852969
1.5776e-05,0.855313
1.5780e-05,0.851328
1.5784e-05,0.853281
1.5788e-05,0.849766
1.5792e-05,0.851641
1.5796e-05,0.848828
1.5800e-05,0.850391
1.5804e-05,0.844609
1.5808e-05,0.848437
1.5812e-05,0.852422
1.5816e-05,0.846875
1.5820e-05,0.846719
1.5824e-05,0.845234
1.5828e-05,0.847266
1.5832e-05,0.846797
1.5836e-05,0.843047
1.5840e-05,0.841875
1.5844e-05,0.840234
1.5848e-05,0.842109
1.5852e-05,0.841406
1.5856e-05,0.839062
1.5860e-05,0.842812
1.5864e-05,0.838047
1.5868e-05,0.838437
1.5872e-05,0.839453
1.5876e-05,0.838047
1.5880e-05,0.836875
1.5884e-05,0.837656
1.5888e-05,0.834453
1.5892e-05,0.835703
1.5896e-05,0.835781
1.5900e-05,0.834219
1.5904e-05,0.833125
1.5908e-05,0.832422
1.5912e-05,0.833906
1.5916e-05,0.831172
1.5920e-05,0.831875
1.5924e-05,0.828828
1.5928e-05,0.829766
1.5932e-05,0.828516
1.5936e-05,0.828594
1.5940e-05,0.832422
1.5944e-05,0.831484
1.5948e-05,0.826875
1.5952e-05,0.826562
1.5956e-05,0.824141
1.5960e-05,0.827187
1.5964e-05,0.825625
1.5968e-05,0.8225
1.5972e-05,0.824609
1.5976e-05,0.820937
1.5980e-05,0.824531
1.5984e-05,0.821484
1.5988e-05,0.823516
1.5992e-05,0.818828
1.5996e-05,0.818672
1.6000e-05,0.821094
1.6004e-05,0.817187
1.6008e-05,0.818203
1.6012e-05,0.815
1.6016e-05,0.81625
1.6020e-05,0.812812
1.6024e-05,0.816641
1.6028e-05,0.813906
1.6032e-05,0.815234
1.6036e-05,0.811641
1.6040e-05,0.8125
1.6044e-05,0.810703
1.6048e-05,0.810937
1.6052e-05,0.811484
1.6056e-05,0.809375
1.6060e-05,0.808594
1.6064e-05,0.806172
1.6068e-05,0.810625
1.6072e-05,0.81125
1.6076e-05,0.808984
1.6080e-05,0.801953
1.6084e-05,0.803125
1.6088e-05,0.806172
1.6092e-05,0.804297
1.6096e-05,0.805937
1.6100e-05,0.800391
1.6104e-05,0.801328
1.6108e-05,0.800469
1.6112e-05,0.802344
1.6116e-05,0.803828
1.6120e-05,0.796953
1.6124e-05,0.799609
1.6128e-05,0.795391
1.6132e-05,0.795859
1.6136e-05,0.793516
1.6140e-05,0.794219
1.6144e-05,0.792812
1.6148e-05,0.795625
1.6152e-05,0.795
1.6156e-05,0.792969
1.6160e-05,0.792031
1.6164e-05,0.790156
1.6168e-05,0.788125
1.6172e-05,0.788906
1.6176e-05,0.78875
1.6180e-05,0.779687
1.6184e-05,0.784062
1.6188e-05,0.781406
1.6192e-05,0.786016
1.6196e-05,0.781328
1.6200e-05,0.782891
1.6204e-05,0.781328
1.6208e-05,0.778438
1.6212e-05,0.785156
1.6216e-05,0.782266
1.6220e-05,0.777344
1.6224e-05,0.77875
1.6228e-05,0.779297
1.6232e-05,0.782188
1.6236e-05,0.777422
1.6240e-05,0.7775
1.6244e-05,0.777656
1.6248e-05,0.772734
1.6252e-05,0.775469
1.6256e-05,0.773594
1.6260e-05,0.773438
1.6264e-05,0.771016
1.6268e-05,0.77125
1.6272e-05,0.771641
1.6276e-05,0.764844
1.6280e-05,0.77125
1.6284e-05,0.766484
1.6288e-05,0.767891
1.6292e-05,0.7675
1.6296e-05,0.763594
1.6300e-05,0.764297
1.6304e-05,0.762734
1.6308e-05,0.763125
1.6312e-05,0.759375
1.6316e-05,0.763047
1.6320e-05,0.761016
1.6324e-05,0.759687
1.6328e-05,0.759375
1.6332e-05,0.759453
1.6336e-05,0.754062
1.6340e-05,0.755703
1.6344e-05,0.753594
1.6348e-05,0.754609
1.6352e-05,0.752734
1.6356e-05,0.756172
1.6360e-05,0.754922
1.6364e-05,0.752812
1.6368e-05,0.757188
1.6372e-05,0.750547
1.6376e-05,0.749062
1.6380e-05,0.751172
1.6384e-05,0.744375
1.6388e-05,0.745937
1.6392e-05,0.745625
1.6396e-05,0.743125
1.6400e-05,0.742344
1.6404e-05,0.743594
1.6408e-05,0.742891
1.6412e-05,0.740859
1.6416e-05,0.742422
1.6420e-05,0.742109
1.6424e-05,0.743125
1.6428e-05,0.737187
1.6432e-05,0.736797
1.6436e-05,0.738828
1.6440e-05,0.736875
1.6444e-05,0.734922
1.6448e-05,0.735
1.6452e-05,0.738047
1.6456e-05,0.731719
1.6460e-05,0.734844
1.6464e-05,0.731328
1.6468e-05,0.729062
1.6472e-05,0.732734
1.6476e-05,0.731094
1.6480e-05,0.731406
1.6484e-05,0.730625
1.6488e-05,0.727187
1.6492e-05,0.724453
1.6496e-05,0.726953
1.6500e-05,0.72625
1.6504e-05,0.722031
1.6508e-05,0.724687
1.6512e-05,0.723125
1.6516e-05,0.719219
1.6520e-05,0.718437
1.6524e-05,0.721328
1.6528e-05,0.724687
1.6532e-05,0.71625
1.6536e-05,0.717656
1.6540e-05,0.717031
1.6544e-05,0.716797
1.6548e-05,0.714453
1.6552e-05,0.719219
1.6556e-05,0.713203
1.6560e-05,0.712969
1.6564e-05,0.711953
1.6568e-05,0.712422
1.6572e-05,0.71
1.6576e-05,0.709766
1.6580e-05,0.711172
1.6584e-05,0.705234
1.6588e-05,0.706719
1.6592e-05,0.706016
1.6596e-05,0.706953
1.6600e-05,0.704297
1.6604e-05,0.709688
1.6608e-05,0.707969
1.6612e-05,0.701172
1.6616e-05,0.704922
1.6620e-05,0.703906
1.6624e-05,0.696953
1.6628e-05,0.702266
1.6632e-05,0.697344
1.6636e-05,0.699062
1.6640e-05,0.697187
1.6644e-05,0.696094
1.6648e-05,0.696562
1.6652e-05,0.695391
1.6656e-05,0.694453
1.6660e-05,0.696016
1.6664e-05,0.693359
1.6668e-05,0.691406
1.6672e-05,0.690781
1.6676e-05,0.688047
1.6680e-05,0.687891
1.6684e-05,0.688906
1.6688e-05,0.688594
1.6692e-05,0.685859
1.6696e-05,0.685937
1.6700e-05,0.6875
1.6704e-05,0.687031
1.6708e-05,0.684375
1.6712e-05,0.685234
1.6716e-05,0.683125
1.6720e-05,0.682578
1.6724e-05,0.684141
1.6728e-05,0.680547
1.6732e-05,0.678984
1.6736e-05,0.68
1.6740e-05,0.678828
1.6744e-05,0.676484
1.6748e-05,0.675859
1.6752e-05,0.672891
1.6756e-05,0.675703
1.6760e-05,0.671562
