time	V(vout)
8.484613548932387e-06	1.847802e-01
8.484766136823012e-06	1.847766e-01
8.484804283795668e-06	1.847758e-01
8.484880577740981e-06	1.847740e-01
8.485033165631605e-06	1.847704e-01
8.485071312604262e-06	1.847695e-01
8.485147606549575e-06	1.847678e-01
8.485300194440199e-06	1.847642e-01
8.485338341412856e-06	1.847633e-01
8.485414635358169e-06	1.847615e-01
8.485567223248793e-06	1.847580e-01
8.485605370221449e-06	1.847571e-01
8.485681664166762e-06	1.847553e-01
8.485834252057387e-06	1.847517e-01
8.485872399030043e-06	1.847509e-01
8.485948692975356e-06	1.847491e-01
8.486101280865981e-06	1.847455e-01
8.486139427838637e-06	1.847446e-01
8.486215721783950e-06	1.847429e-01
8.486368309674574e-06	1.847393e-01
8.486373078046156e-06	1.847392e-01
8.486382614789320e-06	1.847390e-01
8.486401688275647e-06	1.847385e-01
8.486439835248304e-06	1.847376e-01
8.486516129193617e-06	1.847358e-01
8.486668717084241e-06	1.847323e-01
8.486706864056898e-06	1.847314e-01
8.486783158002211e-06	1.847296e-01
8.486935745892835e-06	1.847261e-01
8.486973892865491e-06	1.847252e-01
8.487050186810804e-06	1.847235e-01
8.487202774701429e-06	1.847199e-01
8.487240921674085e-06	1.847190e-01
8.487317215619398e-06	1.847173e-01
8.487469803510023e-06	1.847137e-01
8.487507950482679e-06	1.847129e-01
8.487584244427992e-06	1.847111e-01
8.487603317914319e-06	1.847107e-01
8.487641464886976e-06	1.847098e-01
8.487717758832289e-06	1.847080e-01
8.487870346722913e-06	1.847045e-01
8.487908493695570e-06	1.847036e-01
8.487984787640883e-06	1.847018e-01
8.488003861127210e-06	1.847014e-01
8.488042008099867e-06	1.847005e-01
8.488118302045180e-06	1.846988e-01
8.488270889935804e-06	1.846952e-01
8.488309036908460e-06	1.846943e-01
8.488385330853773e-06	1.846926e-01
8.488537918744398e-06	1.846891e-01
8.488576065717054e-06	1.846882e-01
8.488652359662367e-06	1.846864e-01
8.488804947552992e-06	1.846829e-01
8.488843094525648e-06	1.846820e-01
8.488919388470961e-06	1.846802e-01
8.489071976361585e-06	1.846767e-01
8.489110123334242e-06	1.846758e-01
8.489186417279555e-06	1.846741e-01
8.489339005170179e-06	1.846705e-01
8.489377152142836e-06	1.846696e-01
8.489453446088149e-06	1.846679e-01
8.489606033978773e-06	1.846643e-01
8.489644180951430e-06	1.846635e-01
8.489720474896743e-06	1.846617e-01
8.489873062787367e-06	1.846582e-01
8.489911209760023e-06	1.846573e-01
8.489987503705336e-06	1.846555e-01
8.490140091595961e-06	1.846520e-01
8.490144859967542e-06	1.846519e-01
8.490154396710706e-06	1.846516e-01
8.490173470197034e-06	1.846512e-01
8.490211617169690e-06	1.846503e-01
8.490287911115003e-06	1.846485e-01
8.490440499005627e-06	1.846450e-01
8.490478645978284e-06	1.846441e-01
8.490554939923597e-06	1.846424e-01
8.490574013409924e-06	1.846419e-01
8.490612160382581e-06	1.846410e-01
8.490688454327894e-06	1.846393e-01
8.490841042218518e-06	1.846358e-01
8.490845810590100e-06	1.846357e-01
8.490855347333264e-06	1.846354e-01
8.490874420819591e-06	1.846350e-01
8.490912567792248e-06	1.846341e-01
8.490988861737561e-06	1.846324e-01
8.491141449628185e-06	1.846289e-01
8.491179596600841e-06	1.846280e-01
8.491255890546154e-06	1.846262e-01
8.491408478436779e-06	1.846227e-01
8.491446625409435e-06	1.846219e-01
8.491522919354748e-06	1.846201e-01
8.491675507245372e-06	1.846166e-01
8.491713654218029e-06	1.846157e-01
8.491789948163342e-06	1.846140e-01
8.491942536053966e-06	1.846105e-01
8.491980683026623e-06	1.846097e-01
8.492056976971936e-06	1.846079e-01
8.492076050458263e-06	1.846075e-01
8.492114197430920e-06	1.846066e-01
8.492190491376233e-06	1.846049e-01
8.492343079266857e-06	1.846014e-01
8.492381226239513e-06	1.846005e-01
8.492390762982677e-06	1.846003e-01
8.492409836469005e-06	1.845999e-01
8.492447983441661e-06	1.845990e-01
8.492524277386974e-06	1.845973e-01
8.492676865277598e-06	1.845938e-01
8.492715012250255e-06	1.845929e-01
8.492791306195568e-06	1.845912e-01
8.492943894086192e-06	1.845878e-01
8.492982041058849e-06	1.845869e-01
8.493058335004162e-06	1.845852e-01
8.493210922894786e-06	1.845817e-01
8.493249069867442e-06	1.845808e-01
8.493325363812755e-06	1.845791e-01
8.493477951703380e-06	1.845757e-01
8.493516098676036e-06	1.845748e-01
8.493525635419200e-06	1.845746e-01
8.493544708905527e-06	1.845742e-01
8.493582855878184e-06	1.845733e-01
8.493659149823497e-06	1.845716e-01
8.493811737714121e-06	1.845681e-01
8.493849884686778e-06	1.845673e-01
8.493926178632091e-06	1.845655e-01
8.494078766522715e-06	1.845621e-01
8.494116913495372e-06	1.845613e-01
8.494193207440685e-06	1.845595e-01
8.494345795331309e-06	1.845561e-01
8.494383942303965e-06	1.845552e-01
8.494460236249278e-06	1.845535e-01
8.494479309735606e-06	1.845531e-01
8.494517456708262e-06	1.845523e-01
8.494593750653575e-06	1.845505e-01
8.494746338544200e-06	1.845471e-01
8.494784485516856e-06	1.845463e-01
8.494860779462169e-06	1.845445e-01
8.495013367352793e-06	1.845411e-01
8.495051514325450e-06	1.845403e-01
8.495127808270763e-06	1.845386e-01
8.495146881757090e-06	1.845381e-01
8.495185028729747e-06	1.845373e-01
8.495261322675060e-06	1.845356e-01
8.495280396161387e-06	1.845351e-01
8.495318543134044e-06	1.845343e-01
8.495394837079357e-06	1.845326e-01
8.495547424969981e-06	1.845292e-01
8.495585571942637e-06	1.845283e-01
8.495661865887950e-06	1.845266e-01
8.495814453778575e-06	1.845232e-01
8.495852600751231e-06	1.845223e-01
8.495862137494395e-06	1.845221e-01
8.495881210980722e-06	1.845216e-01
8.495919357953379e-06	1.845208e-01
8.495995651898692e-06	1.845191e-01
8.496148239789316e-06	1.845156e-01
8.496186386761973e-06	1.845148e-01
8.496262680707286e-06	1.845131e-01
8.496415268597910e-06	1.845096e-01
8.496453415570566e-06	1.845088e-01
8.496529709515879e-06	1.845070e-01
8.496682297406504e-06	1.845036e-01
8.496720444379160e-06	1.845028e-01
8.496796738324473e-06	1.845010e-01
8.496949326215098e-06	1.844976e-01
8.496987473187754e-06	1.844968e-01
8.497063767133067e-06	1.844950e-01
8.497216355023691e-06	1.844916e-01
8.497254501996348e-06	1.844908e-01
8.497330795941661e-06	1.844890e-01
8.497483383832285e-06	1.844856e-01
8.497488152203867e-06	1.844855e-01
8.497497688947031e-06	1.844853e-01
8.497516762433358e-06	1.844849e-01
8.497554909406015e-06	1.844840e-01
8.497631203351328e-06	1.844823e-01
8.497783791241952e-06	1.844789e-01
8.497821938214608e-06	1.844780e-01
8.497898232159921e-06	1.844763e-01
8.497917305646249e-06	1.844759e-01
8.497955452618905e-06	1.844750e-01
8.498031746564218e-06	1.844733e-01
8.498184334454843e-06	1.844699e-01
8.498222481427499e-06	1.844691e-01
8.498298775372812e-06	1.844674e-01
8.498451363263436e-06	1.844639e-01
8.498489510236093e-06	1.844631e-01
8.498565804181406e-06	1.844614e-01
8.498718392072030e-06	1.844580e-01
8.498723160443612e-06	1.844579e-01
8.498732697186776e-06	1.844577e-01
8.498751770673103e-06	1.844573e-01
8.498789917645760e-06	1.844564e-01
8.498866211591073e-06	1.844547e-01
8.499018799481697e-06	1.844513e-01
8.499056946454354e-06	1.844505e-01
8.499133240399667e-06	1.844488e-01
8.499285828290291e-06	1.844454e-01
8.499323975262947e-06	1.844445e-01
8.499400269208260e-06	1.844428e-01
8.499419342694588e-06	1.844424e-01
8.499457489667244e-06	1.844416e-01
8.499533783612557e-06	1.844399e-01
8.499686371503182e-06	1.844365e-01
8.499724518475838e-06	1.844357e-01
8.499800812421151e-06	1.844340e-01
8.499953400311775e-06	1.844306e-01
8.499991547284432e-06	1.844298e-01
8.500067841229745e-06	1.844281e-01
8.500220429120369e-06	1.844247e-01
8.500258576093026e-06	1.844239e-01
8.500334870038339e-06	1.844222e-01
8.500487457928963e-06	1.844188e-01
8.500525604901619e-06	1.844180e-01
8.500601898846932e-06	1.844163e-01
8.500754486737557e-06	1.844130e-01
8.500792633710213e-06	1.844121e-01
8.500868927655526e-06	1.844104e-01
8.501021515546151e-06	1.844071e-01
8.501059662518807e-06	1.844062e-01
8.501135956464120e-06	1.844045e-01
8.501288544354744e-06	1.844012e-01
8.501326691327401e-06	1.844003e-01
8.501402985272714e-06	1.843987e-01
8.501555573163338e-06	1.843953e-01
8.501593720135995e-06	1.843944e-01
8.501670014081308e-06	1.843928e-01
8.501822601971932e-06	1.843894e-01
8.501860748944588e-06	1.843886e-01
8.501937042889901e-06	1.843869e-01
8.502089630780526e-06	1.843835e-01
8.502127777753182e-06	1.843827e-01
8.502204071698495e-06	1.843810e-01
8.502223145184823e-06	1.843806e-01
8.502261292157479e-06	1.843797e-01
8.502337586102792e-06	1.843781e-01
8.502490173993416e-06	1.843747e-01
8.502528320966073e-06	1.843739e-01
8.502604614911386e-06	1.843722e-01
8.502757202802010e-06	1.843688e-01
8.502795349774667e-06	1.843680e-01
8.502871643719980e-06	1.843663e-01
8.503024231610604e-06	1.843629e-01
8.503062378583261e-06	1.843621e-01
8.503138672528574e-06	1.843604e-01
8.503291260419198e-06	1.843570e-01
8.503329407391854e-06	1.843562e-01
8.503405701337167e-06	1.843545e-01
8.503424774823495e-06	1.843541e-01
8.503462921796151e-06	1.843532e-01
8.503539215741464e-06	1.843515e-01
8.503691803632089e-06	1.843482e-01
8.503729950604745e-06	1.843473e-01
8.503739487347909e-06	1.843471e-01
8.503758560834236e-06	1.843467e-01
8.503796707806893e-06	1.843459e-01
8.503873001752206e-06	1.843442e-01
8.504025589642830e-06	1.843408e-01
8.504063736615487e-06	1.843400e-01
8.504140030560800e-06	1.843383e-01
8.504292618451424e-06	1.843349e-01
8.504330765424080e-06	1.843341e-01
8.504407059369393e-06	1.843324e-01
8.504559647260018e-06	1.843290e-01
8.504597794232674e-06	1.843282e-01
8.504674088177987e-06	1.843265e-01
8.504826676068611e-06	1.843231e-01
8.504864823041268e-06	1.843223e-01
8.504941116986581e-06	1.843206e-01
8.505093704877205e-06	1.843172e-01
8.505131851849862e-06	1.843164e-01
8.505208145795175e-06	1.843147e-01
8.505360733685799e-06	1.843113e-01
8.505398880658456e-06	1.843105e-01
8.505475174603769e-06	1.843088e-01
8.505627762494393e-06	1.843054e-01
8.505665909467049e-06	1.843046e-01
8.505742203412362e-06	1.843029e-01
8.505894791302987e-06	1.842996e-01
8.505932938275643e-06	1.842987e-01
8.506009232220956e-06	1.842970e-01
8.506161820111580e-06	1.842937e-01
8.506199967084237e-06	1.842928e-01
8.506276261029550e-06	1.842912e-01
8.506428848920174e-06	1.842878e-01
8.506466995892831e-06	1.842870e-01
8.506543289838144e-06	1.842853e-01
8.506695877728768e-06	1.842819e-01
8.506734024701425e-06	1.842811e-01
8.506810318646738e-06	1.842794e-01
8.506962906537362e-06	1.842760e-01
8.507001053510018e-06	1.842752e-01
8.507077347455331e-06	1.842735e-01
8.507096420941659e-06	1.842731e-01
8.507134567914315e-06	1.842722e-01
8.507210861859628e-06	1.842706e-01
8.507363449750253e-06	1.842672e-01
8.507401596722909e-06	1.842664e-01
8.507477890668222e-06	1.842647e-01
8.507630478558846e-06	1.842613e-01
8.507668625531503e-06	1.842605e-01
8.507744919476816e-06	1.842588e-01
8.507897507367440e-06	1.842555e-01
8.507935654340097e-06	1.842546e-01
8.508011948285410e-06	1.842529e-01
8.508164536176034e-06	1.842496e-01
8.508169304547616e-06	1.842494e-01
8.508178841290780e-06	1.842492e-01
8.508197914777107e-06	1.842488e-01
8.508236061749763e-06	1.842480e-01
8.508312355695076e-06	1.842463e-01
8.508464943585701e-06	1.842429e-01
8.508503090558357e-06	1.842421e-01
8.508579384503670e-06	1.842404e-01
8.508731972394295e-06	1.842371e-01
8.508770119366951e-06	1.842362e-01
8.508846413312264e-06	1.842346e-01
8.508999001202888e-06	1.842312e-01
8.509037148175545e-06	1.842304e-01
8.509113442120858e-06	1.842287e-01
8.509266030011482e-06	1.842254e-01
8.509304176984139e-06	1.842245e-01
8.509313713727302e-06	1.842243e-01
8.509332787213630e-06	1.842239e-01
8.509370934186286e-06	1.842231e-01
8.509447228131599e-06	1.842214e-01
8.509599816022224e-06	1.842181e-01
8.509637962994880e-06	1.842172e-01
8.509714256940193e-06	1.842156e-01
8.509866844830817e-06	1.842123e-01
8.509904991803474e-06	1.842114e-01
8.509981285748787e-06	1.842098e-01
8.510133873639411e-06	1.842065e-01
8.510172020612068e-06	1.842056e-01
8.510248314557381e-06	1.842040e-01
8.510267388043708e-06	1.842036e-01
8.510305535016365e-06	1.842027e-01
8.510381828961678e-06	1.842011e-01
8.510400902448005e-06	1.842007e-01
8.510439049420662e-06	1.841999e-01
8.510448586163825e-06	1.841996e-01
8.510467659650153e-06	1.841992e-01
8.510505806622809e-06	1.841984e-01
8.510582100568122e-06	1.841968e-01
8.510734688458746e-06	1.841934e-01
8.510772835431403e-06	1.841926e-01
8.510849129376716e-06	1.841910e-01
8.511001717267340e-06	1.841877e-01
8.511039864239997e-06	1.841869e-01
8.511116158185310e-06	1.841852e-01
8.511268746075934e-06	1.841819e-01
8.511306893048591e-06	1.841811e-01
8.511383186993904e-06	1.841794e-01
8.511535774884528e-06	1.841762e-01
8.511573921857184e-06	1.841753e-01
8.511650215802497e-06	1.841737e-01
8.511669289288825e-06	1.841733e-01
8.511707436261481e-06	1.841725e-01
8.511783730206794e-06	1.841708e-01
8.511936318097419e-06	1.841675e-01
8.511974465070075e-06	1.841667e-01
8.512050759015388e-06	1.841651e-01
8.512203346906012e-06	1.841618e-01
8.512241493878669e-06	1.841609e-01
8.512317787823982e-06	1.841593e-01
8.512470375714606e-06	1.841560e-01
8.512508522687263e-06	1.841552e-01
8.512584816632576e-06	1.841536e-01
8.512737404523200e-06	1.841503e-01
8.512775551495856e-06	1.841494e-01
8.512851845441169e-06	1.841478e-01
8.513004433331794e-06	1.841445e-01
8.513042580304450e-06	1.841437e-01
8.513118874249763e-06	1.841420e-01
8.513271462140388e-06	1.841387e-01
8.513309609113044e-06	1.841379e-01
8.513385903058357e-06	1.841363e-01
8.513538490948981e-06	1.841330e-01
8.513576637921638e-06	1.841322e-01
8.513652931866951e-06	1.841305e-01
8.513805519757575e-06	1.841272e-01
8.513843666730232e-06	1.841264e-01
8.513919960675545e-06	1.841248e-01
8.514072548566169e-06	1.841215e-01
8.514110695538825e-06	1.841207e-01
8.514186989484138e-06	1.841190e-01
8.514339577374763e-06	1.841157e-01
8.514377724347419e-06	1.841149e-01
8.514387261090583e-06	1.841147e-01
8.514406334576910e-06	1.841143e-01
8.514444481549567e-06	1.841135e-01
8.514520775494880e-06	1.841118e-01
8.514673363385504e-06	1.841085e-01
8.514711510358161e-06	1.841077e-01
8.514787804303474e-06	1.841061e-01
8.514940392194098e-06	1.841028e-01
8.514978539166755e-06	1.841020e-01
8.515054833112068e-06	1.841003e-01
8.515207421002692e-06	1.840971e-01
8.515245567975348e-06	1.840962e-01
8.515321861920661e-06	1.840946e-01
8.515474449811286e-06	1.840913e-01
8.515512596783942e-06	1.840905e-01
8.515588890729255e-06	1.840889e-01
8.515741478619879e-06	1.840856e-01
8.515779625592536e-06	1.840848e-01
8.515855919537849e-06	1.840832e-01
8.516008507428473e-06	1.840799e-01
8.516046654401130e-06	1.840791e-01
8.516122948346443e-06	1.840774e-01
8.516275536237067e-06	1.840742e-01
8.516313683209724e-06	1.840734e-01
8.516389977155037e-06	1.840717e-01
8.516542565045661e-06	1.840685e-01
8.516547333417243e-06	1.840684e-01
8.516556870160406e-06	1.840682e-01
8.516575943646734e-06	1.840678e-01
8.516614090619390e-06	1.840670e-01
8.516690384564703e-06	1.840653e-01
8.516842972455328e-06	1.840621e-01
8.516881119427984e-06	1.840612e-01
8.516957413373297e-06	1.840596e-01
8.516976486859624e-06	1.840592e-01
8.517014633832281e-06	1.840584e-01
8.517090927777594e-06	1.840568e-01
8.517110001263921e-06	1.840564e-01
8.517148148236578e-06	1.840556e-01
8.517224442181891e-06	1.840539e-01
8.517377030072515e-06	1.840507e-01
8.517415177045172e-06	1.840499e-01
8.517491470990485e-06	1.840483e-01
8.517644058881109e-06	1.840450e-01
8.517682205853766e-06	1.840442e-01
8.517691742596929e-06	1.840440e-01
8.517710816083257e-06	1.840436e-01
8.517748963055913e-06	1.840428e-01
8.517825257001226e-06	1.840412e-01
8.517977844891850e-06	1.840380e-01
8.518015991864507e-06	1.840371e-01
8.518092285809820e-06	1.840355e-01
8.518244873700444e-06	1.840323e-01
8.518283020673101e-06	1.840315e-01
8.518359314618414e-06	1.840299e-01
8.518511902509038e-06	1.840267e-01
8.518550049481695e-06	1.840259e-01
8.518626343427008e-06	1.840242e-01
8.518778931317632e-06	1.840210e-01
8.518817078290288e-06	1.840202e-01
8.518893372235601e-06	1.840186e-01
8.519045960126226e-06	1.840154e-01
8.519084107098882e-06	1.840146e-01
8.519160401044195e-06	1.840130e-01
8.519179474530523e-06	1.840126e-01
8.519217621503179e-06	1.840118e-01
8.519293915448492e-06	1.840102e-01
8.519446503339116e-06	1.840070e-01
8.519484650311773e-06	1.840062e-01
8.519560944257086e-06	1.840045e-01
8.519713532147710e-06	1.840013e-01
8.519751679120367e-06	1.840005e-01
8.519827973065680e-06	1.839989e-01
8.519980560956304e-06	1.839957e-01
8.520018707928960e-06	1.839949e-01
8.520095001874273e-06	1.839933e-01
8.520247589764898e-06	1.839901e-01
8.520285736737554e-06	1.839893e-01
8.520362030682867e-06	1.839877e-01
8.520514618573492e-06	1.839844e-01
8.520552765546148e-06	1.839836e-01
8.520629059491461e-06	1.839820e-01
8.520648132977788e-06	1.839816e-01
8.520686279950445e-06	1.839808e-01
8.520762573895758e-06	1.839792e-01
8.520915161786382e-06	1.839760e-01
8.520953308759039e-06	1.839752e-01
8.521029602704352e-06	1.839736e-01
8.521182190594976e-06	1.839704e-01
8.521220337567633e-06	1.839696e-01
8.521296631512946e-06	1.839679e-01
8.521449219403570e-06	1.839647e-01
8.521487366376226e-06	1.839639e-01
8.521563660321539e-06	1.839623e-01
8.521716248212164e-06	1.839591e-01
8.521754395184820e-06	1.839583e-01
8.521830689130133e-06	1.839566e-01
8.521983277020757e-06	1.839534e-01
8.522021423993414e-06	1.839526e-01
8.522097717938727e-06	1.839510e-01
8.522250305829351e-06	1.839478e-01
8.522288452802008e-06	1.839470e-01
8.522364746747321e-06	1.839453e-01
8.522517334637945e-06	1.839421e-01
8.522555481610602e-06	1.839413e-01
8.522631775555915e-06	1.839397e-01
8.522784363446539e-06	1.839364e-01
8.522789131818121e-06	1.839364e-01
8.522798668561284e-06	1.839361e-01
8.522817742047612e-06	1.839357e-01
8.522855889020268e-06	1.839349e-01
8.522932182965581e-06	1.839333e-01
8.523084770856206e-06	1.839301e-01
8.523122917828862e-06	1.839293e-01
8.523199211774175e-06	1.839277e-01
8.523218285260503e-06	1.839273e-01
8.523256432233159e-06	1.839265e-01
8.523332726178472e-06	1.839249e-01
8.523485314069096e-06	1.839217e-01
8.523523461041753e-06	1.839208e-01
8.523532997784917e-06	1.839207e-01
8.523552071271244e-06	1.839202e-01
8.523590218243900e-06	1.839194e-01
8.523666512189213e-06	1.839178e-01
8.523819100079838e-06	1.839146e-01
8.523857247052494e-06	1.839138e-01
8.523866783795658e-06	1.839136e-01
8.523885857281985e-06	1.839132e-01
8.523924004254642e-06	1.839124e-01
8.524000298199955e-06	1.839108e-01
8.524152886090579e-06	1.839076e-01
8.524191033063236e-06	1.839068e-01
8.524267327008549e-06	1.839052e-01
8.524286400494876e-06	1.839048e-01
8.524324547467533e-06	1.839041e-01
8.524400841412846e-06	1.839025e-01
8.524553429303470e-06	1.838993e-01
8.524591576276126e-06	1.838985e-01
8.524667870221439e-06	1.838969e-01
8.524820458112064e-06	1.838937e-01
8.524858605084720e-06	1.838929e-01
8.524934899030033e-06	1.838914e-01
8.525087486920658e-06	1.838882e-01
8.525125633893314e-06	1.838874e-01
8.525201927838627e-06	1.838858e-01
8.525354515729251e-06	1.838827e-01
8.525392662701908e-06	1.838819e-01
8.525468956647221e-06	1.838803e-01
8.525621544537845e-06	1.838771e-01
8.525626312909427e-06	1.838770e-01
8.525635849652591e-06	1.838768e-01
8.525654923138918e-06	1.838764e-01
8.525693070111575e-06	1.838756e-01
8.525769364056888e-06	1.838741e-01
8.525788437543215e-06	1.838737e-01
8.525826584515871e-06	1.838729e-01
8.525902878461184e-06	1.838713e-01
8.526055466351809e-06	1.838682e-01
8.526093613324465e-06	1.838674e-01
8.526169907269778e-06	1.838658e-01
8.526322495160403e-06	1.838627e-01
8.526360642133059e-06	1.838619e-01
8.526436936078372e-06	1.838603e-01
8.526589523968996e-06	1.838572e-01
8.526627670941653e-06	1.838564e-01
8.526703964886966e-06	1.838548e-01
8.526856552777590e-06	1.838517e-01
8.526894699750247e-06	1.838509e-01
8.526970993695560e-06	1.838493e-01
8.527123581586184e-06	1.838462e-01
8.527161728558841e-06	1.838454e-01
8.527238022504154e-06	1.838439e-01
8.527390610394778e-06	1.838407e-01
8.527428757367434e-06	1.838399e-01
8.527505051312747e-06	1.838384e-01
8.527657639203372e-06	1.838353e-01
8.527695786176028e-06	1.838345e-01
8.527772080121341e-06	1.838329e-01
8.527924668011965e-06	1.838298e-01
8.527962814984622e-06	1.838290e-01
8.528039108929935e-06	1.838274e-01
8.528058182416262e-06	1.838271e-01
8.528096329388919e-06	1.838263e-01
8.528172623334232e-06	1.838247e-01
8.528325211224856e-06	1.838216e-01
8.528363358197513e-06	1.838208e-01
8.528439652142826e-06	1.838192e-01
8.528592240033450e-06	1.838161e-01
8.528630387006106e-06	1.838153e-01
8.528706680951419e-06	1.838138e-01
8.528859268842044e-06	1.838107e-01
8.528897415814700e-06	1.838099e-01
8.528973709760013e-06	1.838083e-01
8.529126297650638e-06	1.838052e-01
8.529164444623294e-06	1.838044e-01
8.529240738568607e-06	1.838028e-01
8.529393326459231e-06	1.837997e-01
8.529431473431888e-06	1.837989e-01
8.529507767377201e-06	1.837973e-01
8.529526840863528e-06	1.837970e-01
8.529564987836185e-06	1.837962e-01
8.529641281781498e-06	1.837946e-01
8.529793869672122e-06	1.837915e-01
8.529832016644779e-06	1.837907e-01
8.529908310590092e-06	1.837891e-01
8.530060898480716e-06	1.837860e-01
8.530099045453372e-06	1.837852e-01
8.530175339398685e-06	1.837836e-01
8.530327927289310e-06	1.837805e-01
8.530366074261966e-06	1.837797e-01
8.530442368207279e-06	1.837781e-01
8.530594956097903e-06	1.837750e-01
8.530633103070560e-06	1.837742e-01
8.530709397015873e-06	1.837726e-01
8.530861984906497e-06	1.837695e-01
8.530866753278079e-06	1.837694e-01
8.530876290021243e-06	1.837692e-01
8.530895363507570e-06	1.837688e-01
8.530933510480227e-06	1.837680e-01
8.531009804425540e-06	1.837665e-01
8.531162392316164e-06	1.837633e-01
8.531200539288821e-06	1.837625e-01
8.531276833234134e-06	1.837610e-01
8.531429421124758e-06	1.837578e-01
8.531467568097414e-06	1.837570e-01
8.531543862042727e-06	1.837555e-01
8.531562935529055e-06	1.837551e-01
8.531601082501711e-06	1.837543e-01
8.531610619244875e-06	1.837541e-01
8.531629692731202e-06	1.837537e-01
8.531667839703859e-06	1.837529e-01
8.531744133649172e-06	1.837514e-01
8.531896721539796e-06	1.837483e-01
8.531934868512453e-06	1.837475e-01
8.532011162457766e-06	1.837459e-01
8.532163750348390e-06	1.837428e-01
8.532201897321046e-06	1.837420e-01
8.532278191266359e-06	1.837405e-01
8.532430779156984e-06	1.837374e-01
8.532468926129640e-06	1.837366e-01
8.532545220074953e-06	1.837350e-01
8.532697807965578e-06	1.837319e-01
8.532735954938234e-06	1.837312e-01
8.532812248883547e-06	1.837296e-01
8.532964836774171e-06	1.837265e-01
8.533002983746828e-06	1.837258e-01
8.533079277692141e-06	1.837242e-01
8.533098351178468e-06	1.837238e-01
8.533136498151125e-06	1.837230e-01
8.533146034894288e-06	1.837229e-01
8.533165108380616e-06	1.837225e-01
8.533203255353272e-06	1.837217e-01
8.533279549298585e-06	1.837202e-01
8.533432137189210e-06	1.837171e-01
8.533470284161866e-06	1.837163e-01
8.533546578107179e-06	1.837147e-01
8.533699165997804e-06	1.837117e-01
8.533737312970460e-06	1.837109e-01
8.533813606915773e-06	1.837094e-01
8.533966194806397e-06	1.837063e-01
8.534004341779054e-06	1.837055e-01
8.534080635724367e-06	1.837040e-01
8.534233223614991e-06	1.837009e-01
8.534271370587648e-06	1.837001e-01
8.534280907330811e-06	1.837000e-01
8.534299980817139e-06	1.836996e-01
8.534338127789795e-06	1.836988e-01
8.534414421735108e-06	1.836973e-01
8.534567009625733e-06	1.836942e-01
8.534605156598389e-06	1.836934e-01
8.534681450543702e-06	1.836919e-01
8.534834038434326e-06	1.836888e-01
8.534872185406983e-06	1.836881e-01
8.534948479352296e-06	1.836866e-01
8.535101067242920e-06	1.836835e-01
8.535139214215577e-06	1.836827e-01
8.535215508160890e-06	1.836812e-01
8.535368096051514e-06	1.836782e-01
8.535406243024170e-06	1.836774e-01
8.535482536969483e-06	1.836759e-01
8.535635124860108e-06	1.836729e-01
8.535639893231690e-06	1.836728e-01
8.535649429974853e-06	1.836726e-01
8.535668503461181e-06	1.836722e-01
8.535706650433837e-06	1.836714e-01
8.535782944379150e-06	1.836699e-01
8.535935532269775e-06	1.836669e-01
8.535973679242431e-06	1.836661e-01
8.536049973187744e-06	1.836646e-01
8.536069046674071e-06	1.836642e-01
8.536107193646728e-06	1.836635e-01
8.536183487592041e-06	1.836620e-01
8.536336075482665e-06	1.836589e-01
8.536374222455322e-06	1.836582e-01
8.536450516400635e-06	1.836567e-01
8.536603104291259e-06	1.836537e-01
8.536641251263916e-06	1.836529e-01
8.536717545209229e-06	1.836514e-01
8.536736618695556e-06	1.836510e-01
8.536774765668212e-06	1.836503e-01
8.536851059613525e-06	1.836488e-01
8.537003647504150e-06	1.836458e-01
8.537041794476806e-06	1.836450e-01
8.537118088422119e-06	1.836435e-01
8.537270676312744e-06	1.836405e-01
8.537308823285400e-06	1.836398e-01
8.537385117230713e-06	1.836383e-01
8.537537705121337e-06	1.836352e-01
8.537575852093994e-06	1.836345e-01
8.537652146039307e-06	1.836330e-01
8.537804733929931e-06	1.836300e-01
8.537842880902588e-06	1.836292e-01
8.537919174847901e-06	1.836277e-01
8.538071762738525e-06	1.836247e-01
8.538109909711181e-06	1.836240e-01
8.538186203656494e-06	1.836224e-01
8.538338791547119e-06	1.836194e-01
8.538376938519775e-06	1.836187e-01
8.538453232465088e-06	1.836172e-01
8.538605820355713e-06	1.836142e-01
8.538643967328369e-06	1.836134e-01
8.538720261273682e-06	1.836119e-01
8.538872849164306e-06	1.836089e-01
8.538910996136963e-06	1.836081e-01
8.538987290082276e-06	1.836066e-01
8.539139877972900e-06	1.836036e-01
8.539178024945557e-06	1.836029e-01
8.539187561688720e-06	1.836027e-01
8.539206635175048e-06	1.836023e-01
8.539244782147704e-06	1.836015e-01
8.539321076093017e-06	1.836000e-01
8.539340149579345e-06	1.835997e-01
8.539378296552001e-06	1.835989e-01
8.539454590497314e-06	1.835974e-01
8.539607178387938e-06	1.835944e-01
8.539645325360595e-06	1.835936e-01
8.539721619305908e-06	1.835921e-01
8.539740692792235e-06	1.835918e-01
8.539778839764892e-06	1.835910e-01
8.539855133710205e-06	1.835895e-01
8.540007721600829e-06	1.835865e-01
8.540045868573486e-06	1.835857e-01
8.540122162518799e-06	1.835842e-01
8.540274750409423e-06	1.835812e-01
8.540312897382079e-06	1.835805e-01
8.540389191327392e-06	1.835790e-01
8.540541779218017e-06	1.835760e-01
8.540579926190673e-06	1.835752e-01
8.540656220135986e-06	1.835737e-01
