time	V(vout2)
Step Information: C=100p R=500  (Step: 1/25)
1.125729980468750e-07	1.624843e+00
1.126035156250000e-07	1.624829e+00
1.126645507812500e-07	1.624801e+00
1.127866210937500e-07	1.624744e+00
1.130307617187500e-07	1.624632e+00
1.135190429687500e-07	1.624415e+00
1.144956054687500e-07	1.623995e+00
1.164487304687500e-07	1.623284e+00
1.184018554687500e-07	1.622877e+00
1.195000000000000e-07	1.622848e+00
1.214531250000000e-07	1.623235e+00
1.234062500000000e-07	1.624360e+00
1.253593750000000e-07	1.626463e+00
1.260000000000000e-07	1.627390e+00
1.279531250000000e-07	1.631105e+00
1.299062500000000e-07	1.636164e+00
1.318593750000000e-07	1.642607e+00
1.338125000000000e-07	1.650375e+00
1.357656250000000e-07	1.659415e+00
1.377187500000000e-07	1.669642e+00
1.396718750000000e-07	1.680959e+00
1.416250000000000e-07	1.693279e+00
1.435781250000000e-07	1.706476e+00
1.455312500000000e-07	1.720477e+00
1.474843750000000e-07	1.735156e+00
1.494375000000000e-07	1.750440e+00
1.513906249999999e-07	1.766224e+00
1.533437499999999e-07	1.782449e+00
1.552968749999999e-07	1.799027e+00
1.572499999999999e-07	1.815909e+00
1.592031249999999e-07	1.833037e+00
1.611562499999999e-07	1.850373e+00
1.631093749999999e-07	1.867872e+00
1.650624999999999e-07	1.885523e+00
1.670156249999999e-07	1.903281e+00
1.689687499999999e-07	1.921151e+00
1.709218749999999e-07	1.939106e+00
1.728749999999999e-07	1.957147e+00
1.731191406249999e-07	1.959409e+00
1.736074218749999e-07	1.963937e+00
1.745839843749999e-07	1.973011e+00
1.748281249999999e-07	1.975286e+00
1.753164062499999e-07	1.979830e+00
1.762929687499999e-07	1.988935e+00
1.782460937499999e-07	2.007179e+00
1.801992187499999e-07	2.025484e+00
1.821523437499999e-07	2.043860e+00
1.841054687499999e-07	2.062309e+00
1.860585937499999e-07	2.080818e+00
1.880117187499999e-07	2.099401e+00
1.899648437499999e-07	2.118046e+00
1.919179687499999e-07	2.136753e+00
1.919484863281249e-07	2.137051e+00
1.919561157226561e-07	2.137124e+00
1.919713745117186e-07	2.137270e+00
1.920018920898436e-07	2.137562e+00
1.920629272460936e-07	2.138147e+00
1.920781860351561e-07	2.138294e+00
1.921087036132811e-07	2.138586e+00
1.921697387695311e-07	2.139172e+00
1.921849975585936e-07	2.139319e+00
1.922155151367186e-07	2.139612e+00
1.922765502929686e-07	2.140198e+00
1.922918090820311e-07	2.140345e+00
1.923223266601561e-07	2.140638e+00
1.923833618164061e-07	2.141225e+00
1.923986206054686e-07	2.141372e+00
1.924291381835936e-07	2.141665e+00
1.924901733398436e-07	2.142252e+00
1.924920806884765e-07	2.142270e+00
1.924958953857421e-07	2.142307e+00
1.925035247802733e-07	2.142380e+00
1.925187835693358e-07	2.142527e+00
1.925493011474608e-07	2.142821e+00
1.926103363037108e-07	2.143409e+00
1.927324066162108e-07	2.144584e+00
1.927629241943358e-07	2.144879e+00
1.928239593505858e-07	2.145468e+00
1.928392181396483e-07	2.145615e+00
1.928697357177733e-07	2.145909e+00
1.929307708740233e-07	2.146498e+00
1.929460296630858e-07	2.146645e+00
1.929765472412108e-07	2.146940e+00
1.930375823974608e-07	2.147529e+00
1.931596527099608e-07	2.148706e+00
1.931901702880858e-07	2.149001e+00
1.932512054443358e-07	2.149590e+00
1.932664642333983e-07	2.149738e+00
1.932969818115233e-07	2.150032e+00
1.933580169677733e-07	2.150621e+00
1.934800872802733e-07	2.151800e+00
1.935106048583983e-07	2.152095e+00
1.935716400146483e-07	2.152684e+00
1.936937103271483e-07	2.153864e+00
1.937242279052733e-07	2.154159e+00
1.937852630615234e-07	2.154749e+00
1.939073333740233e-07	2.155929e+00
1.939378509521483e-07	2.156224e+00
1.939988861083984e-07	2.156815e+00
1.940141448974608e-07	2.156963e+00
1.940446624755858e-07	2.157258e+00
1.941056976318359e-07	2.157848e+00
1.942277679443358e-07	2.159030e+00
1.944719085693358e-07	2.161393e+00
1.949601898193359e-07	2.166121e+00
1.959367523193359e-07	2.175566e+00
1.978898773193359e-07	2.194452e+00
1.998430023193358e-07	2.213352e+00
2.017961273193358e-07	2.232300e+00
2.037492523193358e-07	2.251266e+00
2.057023773193358e-07	2.270273e+00
2.076555023193358e-07	2.289287e+00
2.096086273193358e-07	2.308330e+00
2.115617523193358e-07	2.327379e+00
2.135148773193358e-07	2.346432e+00
2.154680023193358e-07	2.365491e+00
2.174211273193358e-07	2.384542e+00
2.193742523193358e-07	2.403583e+00
2.213273773193358e-07	2.422611e+00
2.232805023193358e-07	2.441617e+00
2.252336273193358e-07	2.460598e+00
2.254777679443358e-07	2.462976e+00
2.259660491943358e-07	2.467716e+00
2.269426116943358e-07	2.477203e+00
2.288957366943358e-07	2.496132e+00
2.308488616943358e-07	2.515008e+00
2.328019866943358e-07	2.533857e+00
2.347551116943358e-07	2.552656e+00
2.367082366943358e-07	2.571416e+00
2.369523773193358e-07	2.573754e+00
2.374406585693358e-07	2.578440e+00
2.375627288818358e-07	2.579612e+00
2.375932464599608e-07	2.579904e+00
2.376008758544920e-07	2.579977e+00
2.376161346435545e-07	2.580123e+00
2.376199493408202e-07	2.580160e+00
2.376275787353514e-07	2.580233e+00
2.376428375244139e-07	2.580379e+00
2.376733551025389e-07	2.580672e+00
2.377343902587889e-07	2.581257e+00
2.377496490478514e-07	2.581403e+00
2.377801666259764e-07	2.581696e+00
2.378412017822264e-07	2.582282e+00
2.378564605712889e-07	2.582428e+00
2.378869781494139e-07	2.582721e+00
2.379480133056639e-07	2.583306e+00
2.379632720947264e-07	2.583452e+00
2.379937896728514e-07	2.583745e+00
2.380548248291014e-07	2.584331e+00
2.380700836181639e-07	2.584477e+00
2.381006011962889e-07	2.584770e+00
2.381616363525389e-07	2.585355e+00
2.381768951416014e-07	2.585501e+00
2.382074127197264e-07	2.585794e+00
2.382684478759764e-07	2.586379e+00
2.383905181884764e-07	2.587549e+00
2.384210357666014e-07	2.587842e+00
2.384820709228514e-07	2.588427e+00
2.384973297119139e-07	2.588573e+00
2.385278472900389e-07	2.588866e+00
2.385888824462889e-07	2.589451e+00
2.386041412353514e-07	2.589597e+00
2.386346588134764e-07	2.589890e+00
2.386956939697264e-07	2.590475e+00
2.387109527587889e-07	2.590621e+00
2.387414703369139e-07	2.590914e+00
2.387490997314451e-07	2.590987e+00
2.387643585205077e-07	2.591134e+00
2.387948760986326e-07	2.591426e+00
2.388559112548826e-07	2.592011e+00
2.389779815673827e-07	2.593182e+00
2.392221221923826e-07	2.595525e+00
2.397104034423827e-07	2.600207e+00
2.406869659423827e-07	2.609548e+00
2.426400909423827e-07	2.628150e+00
2.445932159423827e-07	2.646677e+00
2.465463409423827e-07	2.665149e+00
2.484994659423827e-07	2.683561e+00
2.504525909423826e-07	2.701906e+00
2.524057159423826e-07	2.720191e+00
2.526498565673826e-07	2.722475e+00
2.531381378173826e-07	2.727037e+00
2.541147003173827e-07	2.736156e+00
2.543588409423826e-07	2.738433e+00
2.548471221923826e-07	2.742983e+00
2.558236846923827e-07	2.752072e+00
2.577768096923827e-07	2.770181e+00
2.597299346923827e-07	2.788209e+00
2.616830596923827e-07	2.806178e+00
2.636361846923826e-07	2.824075e+00
2.638803253173826e-07	2.826308e+00
2.639413604736326e-07	2.826867e+00
2.640634307861327e-07	2.827983e+00
2.643075714111326e-07	2.830219e+00
2.647958526611326e-07	2.834691e+00
2.649179229736327e-07	2.835807e+00
2.651620635986326e-07	2.838037e+00
2.656503448486327e-07	2.842486e+00
2.666269073486327e-07	2.851369e+00
2.685800323486327e-07	2.869076e+00
2.688241729736326e-07	2.871284e+00
2.693124542236327e-07	2.875700e+00
2.702890167236327e-07	2.884522e+00
2.722421417236327e-07	2.902097e+00
2.741952667236327e-07	2.919581e+00
2.761483917236327e-07	2.937005e+00
2.781015167236327e-07	2.954341e+00
2.800546417236327e-07	2.971607e+00
2.820077667236327e-07	2.988793e+00
2.839608917236326e-07	3.005899e+00
2.859140167236326e-07	3.022923e+00
2.878671417236326e-07	3.039870e+00
2.898202667236326e-07	3.056727e+00
2.917733917236326e-07	3.073515e+00
2.937265167236326e-07	3.090200e+00
2.956796417236326e-07	3.106819e+00
2.976327667236326e-07	3.123339e+00
2.995858917236326e-07	3.139783e+00
3.015390167236326e-07	3.156134e+00
3.034921417236326e-07	3.172403e+00
3.054452667236326e-07	3.188578e+00
3.073983917236326e-07	3.204669e+00
3.093515167236326e-07	3.220674e+00
3.113046417236326e-07	3.236583e+00
3.132577667236326e-07	3.252409e+00
3.152108917236326e-07	3.268169e+00
3.171640167236326e-07	3.283072e+00
3.191171417236325e-07	3.284400e+00
3.210702667236325e-07	3.284291e+00
3.230233917236325e-07	3.284280e+00
3.249765167236325e-07	3.284277e+00
3.269296417236325e-07	3.284277e+00
3.288827667236325e-07	3.284277e+00
3.308358917236325e-07	3.284277e+00
3.327890167236325e-07	3.284277e+00
3.347421417236325e-07	3.284277e+00
3.366952667236325e-07	3.284277e+00
3.386483917236325e-07	3.284277e+00
3.406015167236325e-07	3.284277e+00
3.425546417236325e-07	3.284277e+00
3.445077667236325e-07	3.284277e+00
3.464608917236325e-07	3.284277e+00
3.484140167236325e-07	3.284277e+00
3.503671417236325e-07	3.284277e+00
3.523202667236325e-07	3.284277e+00
3.542733917236325e-07	3.284277e+00
3.562265167236324e-07	3.284277e+00
3.581796417236324e-07	3.284277e+00
3.601327667236324e-07	3.284277e+00
3.620858917236324e-07	3.284277e+00
3.640390167236324e-07	3.284277e+00
3.659921417236324e-07	3.284277e+00
3.679452667236324e-07	3.284277e+00
3.698983917236324e-07	3.284277e+00
3.718515167236324e-07	3.284277e+00
3.738046417236324e-07	3.284277e+00
3.757577667236324e-07	3.284277e+00
3.777108917236324e-07	3.284277e+00
3.796640167236324e-07	3.284277e+00
3.816171417236324e-07	3.284277e+00
3.835702667236324e-07	3.284277e+00
3.855233917236324e-07	3.284277e+00
3.874765167236324e-07	3.284277e+00
3.894296417236324e-07	3.284277e+00
3.913827667236323e-07	3.284277e+00
3.933358917236323e-07	3.284277e+00
3.952890167236323e-07	3.284277e+00
3.972421417236323e-07	3.284277e+00
3.974862823486323e-07	3.284277e+00
3.979745635986323e-07	3.284277e+00
3.989511260986323e-07	3.284277e+00
4.009042510986323e-07	3.284277e+00
4.028573760986323e-07	3.284277e+00
4.048105010986323e-07	3.284277e+00
4.067636260986323e-07	3.284277e+00
4.087167510986323e-07	3.284277e+00
4.089608917236323e-07	3.284277e+00
4.094491729736323e-07	3.284276e+00
4.104257354736323e-07	3.284276e+00
4.123788604736323e-07	3.284276e+00
4.143319854736323e-07	3.284276e+00
4.162851104736323e-07	3.284276e+00
4.182382354736323e-07	3.284276e+00
4.201913604736323e-07	3.284276e+00
4.221444854736323e-07	3.284276e+00
4.240976104736323e-07	3.284276e+00
4.260507354736323e-07	3.284276e+00
4.280038604736323e-07	3.284276e+00
4.299569854736323e-07	3.284276e+00
4.319101104736323e-07	3.284276e+00
4.338632354736323e-07	3.284276e+00
4.358163604736323e-07	3.284276e+00
4.377694854736323e-07	3.284276e+00
4.397226104736323e-07	3.284276e+00
4.416757354736322e-07	3.284276e+00
4.436288604736322e-07	3.284276e+00
4.455819854736322e-07	3.284276e+00
4.475351104736322e-07	3.284276e+00
4.494882354736322e-07	3.284276e+00
4.514413604736322e-07	3.284276e+00
4.533944854736322e-07	3.284276e+00
4.553476104736322e-07	3.284276e+00
4.573007354736322e-07	3.284276e+00
4.592538604736322e-07	3.284276e+00
4.612069854736322e-07	3.284276e+00
4.631601104736322e-07	3.284276e+00
4.651132354736322e-07	3.284276e+00
4.670663604736322e-07	3.284276e+00
4.690194854736322e-07	3.284276e+00
4.709726104736322e-07	3.284276e+00
4.729257354736322e-07	3.284276e+00
4.731698760986321e-07	3.284276e+00
4.736581573486321e-07	3.284276e+00
4.746347198486322e-07	3.284276e+00
4.765878448486322e-07	3.284276e+00
4.785409698486322e-07	3.284276e+00
4.804940948486322e-07	3.284276e+00
4.824472198486323e-07	3.284276e+00
4.844003448486323e-07	3.284276e+00
4.863534698486324e-07	3.284276e+00
4.883065948486324e-07	3.284276e+00
4.902597198486324e-07	3.284276e+00
4.922128448486325e-07	3.284276e+00
4.941659698486325e-07	3.284276e+00
4.961190948486326e-07	3.284276e+00
4.980722198486326e-07	3.284276e+00
5.000253448486327e-07	3.284276e+00
5.019784698486327e-07	3.284276e+00
5.039315948486328e-07	3.284276e+00
5.058847198486328e-07	3.284276e+00
5.078378448486329e-07	3.284276e+00
5.097909698486329e-07	3.284276e+00
5.117440948486330e-07	3.284276e+00
5.136972198486330e-07	3.284276e+00
5.156503448486331e-07	3.284276e+00
5.176034698486331e-07	3.284276e+00
5.195565948486332e-07	3.284276e+00
5.215097198486332e-07	3.284276e+00
5.234628448486333e-07	3.284276e+00
5.254159698486333e-07	3.284276e+00
5.273690948486333e-07	3.284276e+00
5.293222198486334e-07	3.284276e+00
5.312753448486334e-07	3.284275e+00
5.332284698486335e-07	3.284275e+00
5.351815948486335e-07	3.284275e+00
5.354257354736336e-07	3.284275e+00
5.359140167236335e-07	3.284275e+00
5.368905792236336e-07	3.284275e+00
5.388437042236336e-07	3.284275e+00
5.407968292236336e-07	3.284275e+00
5.427499542236337e-07	3.284275e+00
5.429940948486337e-07	3.284275e+00
5.434823760986337e-07	3.284275e+00
5.444589385986337e-07	3.284275e+00
5.464120635986338e-07	3.284275e+00
5.483651885986338e-07	3.284275e+00
5.503183135986339e-07	3.284275e+00
5.522714385986339e-07	3.284275e+00
5.542245635986339e-07	3.284275e+00
5.561776885986340e-07	3.284275e+00
5.581308135986340e-07	3.284275e+00
5.600839385986341e-07	3.284275e+00
5.620370635986341e-07	3.284275e+00
5.639901885986342e-07	3.284275e+00
5.659433135986342e-07	3.284275e+00
5.678964385986343e-07	3.284275e+00
5.698495635986343e-07	3.284275e+00
5.718026885986344e-07	3.284275e+00
5.737558135986344e-07	3.284275e+00
5.757089385986345e-07	3.284275e+00
5.776620635986345e-07	3.284274e+00
5.796151885986346e-07	3.284274e+00
5.815683135986346e-07	3.284274e+00
5.835214385986347e-07	3.284274e+00
5.854745635986347e-07	3.284274e+00
5.874276885986348e-07	3.284274e+00
5.893808135986348e-07	3.284274e+00
5.913339385986349e-07	3.284274e+00
5.932870635986349e-07	3.284274e+00
5.952401885986349e-07	3.284274e+00
5.971933135986350e-07	3.284274e+00
5.991464385986350e-07	3.284274e+00
6.010995635986351e-07	3.284274e+00
6.030526885986351e-07	3.284274e+00
6.050058135986352e-07	3.284274e+00
6.069589385986352e-07	3.284273e+00
6.089120635986353e-07	3.284273e+00
6.108651885986353e-07	3.284273e+00
6.128183135986354e-07	3.284273e+00
6.147714385986354e-07	3.284273e+00
6.167245635986355e-07	3.284273e+00
6.186776885986355e-07	3.284273e+00
6.206308135986356e-07	3.284273e+00
6.225839385986356e-07	3.284273e+00
6.245370635986357e-07	3.284273e+00
6.264901885986357e-07	3.284273e+00
6.284433135986358e-07	3.284273e+00
6.286874542236358e-07	3.284273e+00
6.291757354736357e-07	3.284273e+00
6.301522979736358e-07	3.284273e+00
6.321054229736358e-07	3.284272e+00
6.340585479736359e-07	3.284272e+00
6.360116729736359e-07	3.284272e+00
6.379647979736360e-07	3.284272e+00
6.399179229736360e-07	3.284272e+00
6.418710479736361e-07	3.284272e+00
6.438241729736361e-07	3.284272e+00
6.457772979736361e-07	3.284272e+00
6.477304229736362e-07	3.284272e+00
6.496835479736362e-07	3.284272e+00
6.516366729736363e-07	3.284271e+00
6.535897979736363e-07	3.284271e+00
6.555429229736364e-07	3.284271e+00
6.574960479736364e-07	3.284271e+00
6.594491729736365e-07	3.284271e+00
6.614022979736365e-07	3.284271e+00
6.633554229736366e-07	3.284271e+00
6.653085479736366e-07	3.284271e+00
6.672616729736367e-07	3.284271e+00
6.692147979736367e-07	3.284271e+00
6.711679229736368e-07	3.284271e+00
6.731210479736368e-07	3.284270e+00
6.750741729736369e-07	3.284270e+00
6.770272979736369e-07	3.284270e+00
6.789804229736370e-07	3.284270e+00
6.809335479736370e-07	3.284270e+00
6.828866729736370e-07	3.284270e+00
6.848397979736371e-07	3.284270e+00
6.867929229736371e-07	3.284269e+00
6.887460479736372e-07	3.284269e+00
6.906991729736372e-07	3.284269e+00
6.926522979736373e-07	3.284269e+00
6.946054229736373e-07	3.284269e+00
6.965585479736374e-07	3.284269e+00
6.985116729736374e-07	3.284269e+00
7.004647979736375e-07	3.284268e+00
7.024179229736375e-07	3.284268e+00
7.043710479736376e-07	3.284268e+00
7.063241729736376e-07	3.284268e+00
7.082772979736377e-07	3.284268e+00
7.102304229736377e-07	3.284268e+00
7.121835479736378e-07	3.284267e+00
7.141366729736378e-07	3.284267e+00
7.160897979736379e-07	3.284267e+00
7.180429229736379e-07	3.284267e+00
7.199960479736380e-07	3.284267e+00
7.219491729736380e-07	3.284267e+00
7.239022979736380e-07	3.284266e+00
7.258554229736381e-07	3.284266e+00
7.278085479736381e-07	3.284266e+00
7.297616729736382e-07	3.284266e+00
7.317147979736382e-07	3.284266e+00
7.336679229736383e-07	3.284266e+00
7.356210479736383e-07	3.284266e+00
7.375741729736384e-07	3.284265e+00
7.395272979736384e-07	3.284265e+00
7.414804229736385e-07	3.284265e+00
7.434335479736385e-07	3.284265e+00
7.453866729736386e-07	3.284264e+00
7.473397979736386e-07	3.284264e+00
7.492929229736387e-07	3.284264e+00
7.512460479736387e-07	3.284264e+00
7.531991729736388e-07	3.284264e+00
7.551522979736388e-07	3.284263e+00
7.571054229736389e-07	3.284263e+00
7.590585479736389e-07	3.284263e+00
7.610116729736389e-07	3.284263e+00
7.629647979736390e-07	3.284262e+00
7.649179229736390e-07	3.284262e+00
7.668710479736391e-07	3.284262e+00
7.688241729736391e-07	3.284262e+00
7.707772979736392e-07	3.284261e+00
7.727304229736392e-07	3.284261e+00
7.746835479736393e-07	3.284261e+00
7.747140655517643e-07	3.284261e+00
7.747751007080143e-07	3.284261e+00
7.748971710205143e-07	3.284261e+00
7.751413116455143e-07	3.284261e+00
7.756295928955143e-07	3.284261e+00
7.757516632080143e-07	3.284261e+00
7.759958038330143e-07	3.284261e+00
7.764840850830143e-07	3.284261e+00
7.774606475830143e-07	3.284261e+00
7.794137725830144e-07	3.284261e+00
7.813668975830144e-07	3.284260e+00
7.833200225830144e-07	3.284260e+00
7.852731475830145e-07	3.284260e+00
7.872262725830145e-07	3.284260e+00
7.891793975830146e-07	3.284259e+00
7.911325225830146e-07	3.284259e+00
7.930856475830147e-07	3.284259e+00
7.933297882080147e-07	3.284259e+00
7.938180694580147e-07	3.284259e+00
7.947946319580147e-07	3.284258e+00
7.967477569580147e-07	3.284258e+00
7.987008819580148e-07	3.284258e+00
8.006540069580148e-07	3.284258e+00
8.026071319580149e-07	3.284257e+00
8.045602569580149e-07	3.284257e+00
8.065133819580150e-07	3.284257e+00
8.084665069580150e-07	3.284256e+00
8.104196319580151e-07	3.284256e+00
8.123727569580151e-07	3.284256e+00
8.126168975830152e-07	3.284256e+00
8.131051788330151e-07	3.284256e+00
8.132272491455151e-07	3.284256e+00
8.134713897705152e-07	3.284256e+00
8.139596710205151e-07	3.284256e+00
8.149362335205152e-07	3.284256e+00
8.168893585205152e-07	3.284255e+00
8.188424835205152e-07	3.284255e+00
8.207956085205153e-07	3.284255e+00
8.227487335205153e-07	3.284254e+00
8.247018585205154e-07	3.284254e+00
8.266549835205154e-07	3.284254e+00
8.286081085205155e-07	3.284253e+00
8.305612335205155e-07	3.284253e+00
8.325143585205156e-07	3.284252e+00
8.344674835205156e-07	3.284252e+00
8.364206085205157e-07	3.284252e+00
8.383737335205157e-07	3.284251e+00
8.403268585205158e-07	3.284251e+00
8.405709991455158e-07	3.284251e+00
8.410592803955158e-07	3.284251e+00
8.420358428955158e-07	3.284251e+00
8.439889678955158e-07	3.284250e+00
8.459420928955159e-07	3.284250e+00
8.478952178955159e-07	3.284250e+00
8.498483428955160e-07	3.284249e+00
8.518014678955160e-07	3.284249e+00
8.537545928955161e-07	3.284249e+00
8.557077178955161e-07	3.284248e+00
8.576608428955162e-07	3.284248e+00
8.596139678955162e-07	3.284247e+00
8.615670928955163e-07	3.284247e+00
8.635202178955163e-07	3.284247e+00
8.654733428955164e-07	3.284246e+00
8.674264678955164e-07	3.284246e+00
8.693795928955164e-07	3.284245e+00
8.713327178955165e-07	3.284245e+00
8.732858428955165e-07	3.284245e+00
8.752389678955166e-07	3.284244e+00
8.771920928955166e-07	3.284244e+00
8.791452178955167e-07	3.284243e+00
8.810983428955167e-07	3.284243e+00
8.830514678955168e-07	3.284242e+00
8.850045928955168e-07	3.284242e+00
8.869577178955169e-07	3.284241e+00
8.889108428955169e-07	3.284241e+00
8.908639678955170e-07	3.284241e+00
8.911081085205170e-07	3.284240e+00
8.915963897705170e-07	3.284240e+00
8.925729522705170e-07	3.284240e+00
8.945260772705170e-07	3.284240e+00
8.964792022705171e-07	3.284239e+00
8.984323272705171e-07	3.284239e+00
9.003854522705172e-07	3.284238e+00
9.023385772705172e-07	3.284238e+00
9.042917022705173e-07	3.284237e+00
9.062448272705173e-07	3.284237e+00
9.081979522705174e-07	3.284236e+00
9.101510772705174e-07	3.284236e+00
9.121042022705175e-07	3.284235e+00
9.140573272705175e-07	3.284235e+00
9.160104522705176e-07	3.284234e+00
9.179635772705176e-07	3.284234e+00
9.199167022705176e-07	3.284233e+00
9.218698272705177e-07	3.284233e+00
9.238229522705177e-07	3.284232e+00
9.257760772705178e-07	3.284232e+00
9.277292022705178e-07	3.284231e+00
9.296823272705179e-07	3.284230e+00
9.316354522705179e-07	3.284230e+00
9.335885772705180e-07	3.284230e+00
9.338327178955180e-07	3.284229e+00
9.343209991455180e-07	3.284229e+00
9.352975616455180e-07	3.284229e+00
9.372506866455180e-07	3.284228e+00
9.392038116455181e-07	3.284228e+00
9.411569366455181e-07	3.284227e+00
9.431100616455182e-07	3.284227e+00
9.450631866455182e-07	3.284226e+00
9.470163116455183e-07	3.284225e+00
9.472604522705183e-07	3.284225e+00
9.477487335205183e-07	3.284225e+00
9.487252960205183e-07	3.284225e+00
9.506784210205183e-07	3.284224e+00
9.526315460205184e-07	3.284224e+00
9.545846710205184e-07	3.284223e+00
9.565377960205185e-07	3.284222e+00
9.584909210205185e-07	3.284222e+00
9.604440460205186e-07	3.284221e+00
9.623971710205186e-07	3.284220e+00
9.643502960205187e-07	3.284220e+00
9.663034210205187e-07	3.284219e+00
9.682565460205188e-07	3.284219e+00
9.702096710205188e-07	3.284218e+00
9.721627960205189e-07	3.284217e+00
9.741159210205189e-07	3.284217e+00
9.760690460205190e-07	3.284216e+00
9.763131866455190e-07	3.284216e+00
9.768014678955191e-07	3.284216e+00
9.777780303955190e-07	3.284215e+00
9.797311553955190e-07	3.284215e+00
9.816842803955191e-07	3.284214e+00
9.836374053955191e-07	3.284213e+00
9.855905303955192e-07	3.284213e+00
9.875436553955192e-07	3.284212e+00
9.894967803955193e-07	3.284211e+00
9.914499053955193e-07	3.284210e+00
9.934030303955194e-07	3.284210e+00
9.953561553955194e-07	3.284209e+00
9.973092803955195e-07	3.284208e+00
9.992624053955195e-07	3.284207e+00
1.001215530395520e-06	3.284207e+00
1.003168655395520e-06	3.284206e+00
1.005121780395520e-06	3.284205e+00
1.007074905395520e-06	3.284204e+00
1.009028030395520e-06	3.284204e+00
1.010981155395520e-06	3.284203e+00
1.012934280395520e-06	3.284202e+00
1.014887405395520e-06	3.284201e+00
1.016840530395520e-06	3.284200e+00
1.018793655395520e-06	3.284200e+00
1.020746780395520e-06	3.284199e+00
1.022699905395520e-06	3.284198e+00
1.024653030395520e-06	3.284197e+00
1.026606155395520e-06	3.284196e+00
1.028559280395520e-06	3.284195e+00
1.030512405395520e-06	3.284195e+00
1.032465530395520e-06	3.284194e+00
1.034418655395520e-06	3.284193e+00
1.036371780395520e-06	3.284192e+00
1.038324905395520e-06	3.284191e+00
1.040278030395520e-06	3.284190e+00
1.042231155395521e-06	3.284189e+00
1.044184280395521e-06	3.284189e+00
1.046137405395521e-06	3.284188e+00
1.048090530395521e-06	3.284187e+00
1.050043655395521e-06	3.284186e+00
1.051996780395521e-06	3.284185e+00
1.053949905395521e-06	3.284184e+00
1.055903030395521e-06	3.284183e+00
1.057856155395521e-06	3.284182e+00
1.059809280395521e-06	3.284181e+00
1.061762405395521e-06	3.284180e+00
1.063715530395521e-06	3.284179e+00
1.065668655395521e-06	3.284178e+00
1.067621780395521e-06	3.284177e+00
1.069574905395521e-06	3.284176e+00
1.071528030395521e-06	3.284175e+00
1.073481155395521e-06	3.284174e+00
1.075434280395521e-06	3.284173e+00
1.077387405395521e-06	3.284172e+00
1.079340530395521e-06	3.284171e+00
1.081293655395521e-06	3.284170e+00
1.081537796020522e-06	3.284170e+00
1.082026077270522e-06	3.284170e+00
1.083002639770522e-06	3.284169e+00
1.084955764770522e-06	3.284168e+00
1.086908889770522e-06	3.284167e+00
1.088862014770522e-06	3.284166e+00
1.090815139770522e-06	3.284165e+00
1.092768264770522e-06	3.284164e+00
1.094721389770522e-06	3.284163e+00
1.096674514770522e-06	3.284162e+00
1.098627639770522e-06	3.284161e+00
1.100580764770522e-06	3.284160e+00
1.102533889770522e-06	3.284159e+00
1.104487014770522e-06	3.284158e+00
1.106440139770522e-06	3.284156e+00
1.108393264770522e-06	3.284155e+00
1.110346389770522e-06	3.284154e+00
1.112299514770522e-06	3.284153e+00
1.114252639770522e-06	3.284152e+00
1.116205764770522e-06	3.284151e+00
1.118158889770522e-06	3.284149e+00
1.120112014770522e-06	3.284148e+00
1.122065139770522e-06	3.284147e+00
1.124018264770523e-06	3.284146e+00
1.125971389770523e-06	3.284145e+00
1.127924514770523e-06	3.284143e+00
1.129877639770523e-06	3.284142e+00
1.131830764770523e-06	3.284141e+00
1.133783889770523e-06	3.284140e+00
1.135737014770523e-06	3.284139e+00
1.137690139770523e-06	3.284137e+00
1.137934280395523e-06	3.284137e+00
1.138422561645523e-06	3.284137e+00
1.139399124145523e-06	3.284136e+00
1.141352249145523e-06	3.284135e+00
1.143305374145523e-06	3.284134e+00
1.143549514770523e-06	3.284134e+00
1.144037796020523e-06	3.284133e+00
1.145014358520523e-06	3.284133e+00
1.146967483520523e-06	3.284131e+00
1.148920608520523e-06	3.284130e+00
1.150873733520523e-06	3.284129e+00
1.152826858520523e-06	3.284127e+00
1.154779983520523e-06	3.284126e+00
1.156733108520523e-06	3.284125e+00
1.158686233520523e-06	3.284123e+00
1.160639358520523e-06	3.284122e+00
1.162592483520523e-06	3.284121e+00
1.164545608520523e-06	3.284119e+00
1.166498733520523e-06	3.284118e+00
1.168451858520524e-06	3.284117e+00
1.170404983520524e-06	3.284115e+00
1.172358108520524e-06	3.284114e+00
1.174311233520524e-06	3.284112e+00
1.174555374145524e-06	3.284112e+00
1.175043655395524e-06	3.284112e+00
1.176020217895524e-06	3.284111e+00
1.177973342895524e-06	3.284110e+00
1.179926467895524e-06	3.284108e+00
1.181879592895524e-06	3.284107e+00
1.183832717895524e-06	3.284105e+00
1.185785842895524e-06	3.284104e+00
1.187738967895524e-06	3.284102e+00
1.189692092895524e-06	3.284101e+00
1.191645217895524e-06	3.284100e+00
1.193598342895524e-06	3.284098e+00
1.195551467895524e-06	3.284096e+00
1.197504592895524e-06	3.284095e+00
1.197748733520524e-06	3.284095e+00
1.198237014770524e-06	3.284094e+00
1.199213577270524e-06	3.284094e+00
1.201166702270524e-06	3.284092e+00
1.203119827270524e-06	3.284091e+00
1.205072952270524e-06	3.284089e+00
1.207026077270524e-06	3.284087e+00
1.208979202270524e-06	3.284086e+00
1.210932327270525e-06	3.284084e+00
1.212885452270525e-06	3.284083e+00
1.214838577270525e-06	3.284081e+00
