time	V(vout)	V(vout2)
1.000991518341099e-07	1.262164e-01	1.643351e+00
1.001973276369216e-07	1.262169e-01	1.643405e+00
1.003936792425450e-07	1.262178e-01	1.643519e+00
1.007831926847456e-07	1.262196e-01	1.643768e+00
1.008104185991524e-07	1.262197e-01	1.643787e+00
1.008648704279660e-07	1.262200e-01	1.643824e+00
1.009737740855932e-07	1.262205e-01	1.643898e+00
1.010010000000000e-07	1.262206e-01	1.643917e+00
1.010020000000000e-07	1.262206e-01	1.643917e+00
1.010180000000000e-07	1.262207e-01	1.643921e+00
1.010500000000000e-07	1.262209e-01	1.643927e+00
1.010848382382724e-07	1.262211e-01	1.643933e+00
1.011545147148171e-07	1.262214e-01	1.643943e+00
1.012938676679064e-07	1.262222e-01	1.643961e+00
1.015725735740851e-07	1.262239e-01	1.643999e+00
1.021299853864424e-07	1.262278e-01	1.644105e+00
1.032448090111571e-07	1.262390e-01	1.644388e+00
1.049694331614512e-07	1.262660e-01	1.644852e+00
1.071981491095699e-07	1.263189e-01	1.645377e+00
1.110969779707694e-07	1.264555e-01	1.646057e+00
1.164321189111622e-07	1.267188e-01	1.646623e+00
1.223843242666930e-07	1.271004e-01	1.647031e+00
1.295739512757744e-07	1.276717e-01	1.647580e+00
1.308374028182395e-07	1.277857e-01	1.647697e+00
1.333643059031698e-07	1.280206e-01	1.647946e+00
1.384181120730303e-07	1.285307e-01	1.648549e+00
1.478105556087350e-07	1.296161e-01	1.649988e+00
1.665954426801443e-07	1.322835e-01	1.653815e+00
1.923859024362803e-07	1.369032e-01	1.660994e+00
2.439668219485522e-07	1.487402e-01	1.682446e+00
3.094963180914620e-07	1.673167e-01	1.722367e+00
3.785017184429257e-07	1.893370e-01	1.777230e+00
4.702861202846307e-07	2.199584e-01	1.864758e+00
5.818369337181086e-07	2.564245e-01	1.983119e+00
7.283213087181086e-07	2.997392e-01	2.138585e+00
8.748056837181085e-07	3.361483e-01	2.274723e+00
1.021290058718109e-06	3.653458e-01	2.376879e+00
1.167774433718109e-06	3.879570e-01	2.438250e+00
1.314258808718109e-06	4.049541e-01	2.458747e+00
1.460743183718108e-06	4.173680e-01	2.442974e+00
1.607227558718108e-06	4.261511e-01	2.398439e+00
1.753711933718108e-06	4.321223e-01	2.333743e+00
1.900196308718108e-06	4.359545e-01	2.257380e+00
2.046680683718108e-06	4.381836e-01	2.176759e+00
2.193165058718108e-06	4.392266e-01	2.097790e+00
2.339649433718108e-06	4.394021e-01	2.024657e+00
2.478786864338293e-06	4.389749e-01	1.962960e+00
2.625271239338293e-06	4.380730e-01	1.907347e+00
2.771755614338293e-06	4.368535e-01	1.861418e+00
2.918239989338293e-06	4.354181e-01	1.824497e+00
3.064724364338293e-06	4.338302e-01	1.795453e+00
3.211208739338293e-06	4.321371e-01	1.772913e+00
3.357693114338293e-06	4.303731e-01	1.755495e+00
3.504177489338293e-06	4.285629e-01	1.741913e+00
3.650661864338293e-06	4.267242e-01	1.731081e+00
3.797146239338293e-06	4.248693e-01	1.722133e+00
3.943630614338293e-06	4.230068e-01	1.714430e+00
4.090114989338293e-06	4.211430e-01	1.707533e+00
4.231291306259379e-06	4.193426e-01	1.701393e+00
4.370090803615238e-06	4.175606e-01	1.695690e+00
4.388401350490237e-06	4.173246e-01	1.694957e+00
4.425022444240238e-06	4.168526e-01	1.693506e+00
4.434177717677738e-06	4.167349e-01	1.693153e+00
4.452488264552737e-06	4.165003e-01	1.692448e+00
4.489109358302737e-06	4.160333e-01	1.691030e+00
4.562351545802738e-06	4.151000e-01	1.688274e+00
4.675604666331658e-06	4.136609e-01	1.684200e+00
4.822089041331658e-06	4.118182e-01	1.679237e+00
4.968573416331658e-06	4.100016e-01	1.674684e+00
5.115057791331658e-06	4.082063e-01	1.670561e+00
5.261542166331658e-06	4.064247e-01	1.666900e+00
5.408026541331658e-06	4.046538e-01	1.663673e+00
5.554510916331658e-06	4.028920e-01	1.660873e+00
5.700995291331658e-06	4.011391e-01	1.658452e+00
5.847479666331658e-06	3.993950e-01	1.656383e+00
5.993964041331657e-06	3.976602e-01	1.654611e+00
6.140448416331657e-06	3.959347e-01	1.653104e+00
6.286932791331657e-06	3.942189e-01	1.651812e+00
6.433417166331657e-06	3.925130e-01	1.650707e+00
6.579901541331657e-06	3.908172e-01	1.649752e+00
6.726385916331657e-06	3.891316e-01	1.648925e+00
6.872870291331657e-06	3.874564e-01	1.648201e+00
7.019354666331657e-06	3.857914e-01	1.647566e+00
7.165839041331657e-06	3.841369e-01	1.647005e+00
7.312323416331657e-06	3.824927e-01	1.646509e+00
7.458807791331657e-06	3.808588e-01	1.646069e+00
7.605292166331657e-06	3.792353e-01	1.645679e+00
7.751776541331657e-06	3.776221e-01	1.645334e+00
7.898260916331658e-06	3.760191e-01	1.645028e+00
8.044745291331659e-06	3.744262e-01	1.644759e+00
8.191229666331659e-06	3.728435e-01	1.644521e+00
8.337714041331660e-06	3.712709e-01	1.644314e+00
8.484198416331661e-06	3.697082e-01	1.644132e+00
8.630682791331662e-06	3.681555e-01	1.643973e+00
8.777167166331663e-06	3.666127e-01	1.643835e+00
8.923651541331663e-06	3.650797e-01	1.643715e+00
9.070135916331664e-06	3.635564e-01	1.643610e+00
9.216620291331665e-06	3.620429e-01	1.643519e+00
9.363104666331666e-06	3.605390e-01	1.643439e+00
9.509589041331667e-06	3.590446e-01	1.643370e+00
9.656073416331667e-06	3.575598e-01	1.643310e+00
9.802557791331668e-06	3.560844e-01	1.643257e+00
9.949042166331669e-06	3.546184e-01	1.643211e+00
1.009552654133167e-05	3.531618e-01	1.643170e+00
1.024201091633167e-05	3.517144e-01	1.643135e+00
1.038849529133167e-05	3.502762e-01	1.643104e+00
1.053497966633167e-05	3.488472e-01	1.643076e+00
1.068146404133167e-05	3.474273e-01	1.643053e+00
1.082794841633167e-05	3.460164e-01	1.643032e+00
1.097443279133167e-05	3.446145e-01	1.643013e+00
1.112091716633168e-05	3.432215e-01	1.642997e+00
1.126740154133168e-05	3.418374e-01	1.642983e+00
1.141388591633168e-05	3.404621e-01	1.642971e+00
1.156037029133168e-05	3.390956e-01	1.642960e+00
1.170685466633168e-05	3.377378e-01	1.642951e+00
1.185333904133168e-05	3.363886e-01	1.642943e+00
1.199982341633168e-05	3.350480e-01	1.642936e+00
1.214630779133168e-05	3.337159e-01	1.642930e+00
1.229279216633168e-05	3.323923e-01	1.642924e+00
1.243927654133168e-05	3.310772e-01	1.642920e+00
1.258576091633168e-05	3.297704e-01	1.642915e+00
1.273224529133168e-05	3.284719e-01	1.642912e+00
1.287872966633169e-05	3.271817e-01	1.642909e+00
1.302521404133169e-05	3.258997e-01	1.642906e+00
1.317169841633169e-05	3.246259e-01	1.642904e+00
1.331818279133169e-05	3.233602e-01	1.642902e+00
1.346466716633169e-05	3.221025e-01	1.642900e+00
1.361115154133169e-05	3.208529e-01	1.642899e+00
1.375763591633169e-05	3.196112e-01	1.642898e+00
1.390412029133169e-05	3.183774e-01	1.642896e+00
1.405060466633169e-05	3.171514e-01	1.642896e+00
1.419708904133169e-05	3.159333e-01	1.642895e+00
1.434357341633169e-05	3.147229e-01	1.642894e+00
1.449005779133169e-05	3.135203e-01	1.642894e+00
1.463654216633169e-05	3.123252e-01	1.642893e+00
1.478302654133170e-05	3.111378e-01	1.642893e+00
1.492951091633170e-05	3.099580e-01	1.642892e+00
1.507599529133170e-05	3.087856e-01	1.642892e+00
1.522247966633170e-05	3.076208e-01	1.642892e+00
1.536896404133170e-05	3.064633e-01	1.642892e+00
1.551544841633170e-05	3.053132e-01	1.642892e+00
1.566193279133170e-05	3.041705e-01	1.642892e+00
1.580841716633170e-05	3.030350e-01	1.642892e+00
1.595490154133170e-05	3.019067e-01	1.642892e+00
1.610138591633170e-05	3.007856e-01	1.642892e+00
1.624787029133170e-05	2.996717e-01	1.642892e+00
1.639435466633170e-05	2.985648e-01	1.642892e+00
1.654083904133170e-05	2.974650e-01	1.642892e+00
1.668732341633170e-05	2.963722e-01	1.642892e+00
1.683380779133171e-05	2.952864e-01	1.642892e+00
1.698029216633171e-05	2.942075e-01	1.642892e+00
1.712677654133171e-05	2.931354e-01	1.642892e+00
1.727326091633171e-05	2.920702e-01	1.642892e+00
1.741974529133171e-05	2.910117e-01	1.642892e+00
1.756622966633171e-05	2.899600e-01	1.642893e+00
1.771271404133171e-05	2.889149e-01	1.642893e+00
1.785919841633171e-05	2.878766e-01	1.642893e+00
1.800568279133171e-05	2.868448e-01	1.642893e+00
1.815216716633171e-05	2.858196e-01	1.642893e+00
1.829865154133171e-05	2.848010e-01	1.642893e+00
1.844513591633171e-05	2.837888e-01	1.642893e+00
1.859162029133172e-05	2.827831e-01	1.642894e+00
1.873810466633172e-05	2.817838e-01	1.642894e+00
1.888458904133172e-05	2.807908e-01	1.642894e+00
1.903107341633172e-05	2.798041e-01	1.642894e+00
1.917755779133172e-05	2.788238e-01	1.642894e+00
1.932404216633172e-05	2.778496e-01	1.642894e+00
1.947052654133172e-05	2.768817e-01	1.642895e+00
1.961701091633172e-05	2.759200e-01	1.642895e+00
1.976349529133172e-05	2.749643e-01	1.642895e+00
1.990997966633172e-05	2.740148e-01	1.642895e+00
2.005646404133172e-05	2.730713e-01	1.642895e+00
2.020294841633172e-05	2.721338e-01	1.642895e+00
2.034943279133172e-05	2.712022e-01	1.642895e+00
2.049591716633173e-05	2.702767e-01	1.642895e+00
2.064240154133173e-05	2.693569e-01	1.642896e+00
2.078888591633173e-05	2.684431e-01	1.642896e+00
2.093537029133173e-05	2.675351e-01	1.642896e+00
2.108185466633173e-05	2.666328e-01	1.642896e+00
2.122833904133173e-05	2.657363e-01	1.642896e+00
2.137482341633173e-05	2.648455e-01	1.642896e+00
2.152130779133173e-05	2.639604e-01	1.642896e+00
2.166779216633173e-05	2.630809e-01	1.642897e+00
2.181427654133173e-05	2.622070e-01	1.642897e+00
2.196076091633173e-05	2.613387e-01	1.642897e+00
2.210724529133173e-05	2.604759e-01	1.642897e+00
2.225372966633174e-05	2.596186e-01	1.642897e+00
2.240021404133174e-05	2.587667e-01	1.642897e+00
2.254669841633174e-05	2.579203e-01	1.642897e+00
2.269318279133174e-05	2.570792e-01	1.642897e+00
2.283966716633174e-05	2.562436e-01	1.642898e+00
2.298615154133174e-05	2.554132e-01	1.642898e+00
2.313263591633174e-05	2.545881e-01	1.642898e+00
2.327912029133174e-05	2.537683e-01	1.642898e+00
2.342560466633174e-05	2.529537e-01	1.642898e+00
2.357208904133174e-05	2.521443e-01	1.642898e+00
2.371857341633174e-05	2.513400e-01	1.642898e+00
2.386505779133174e-05	2.505409e-01	1.642898e+00
2.401154216633174e-05	2.497468e-01	1.642899e+00
2.415802654133175e-05	2.489578e-01	1.642899e+00
2.430451091633175e-05	2.481738e-01	1.642899e+00
2.445099529133175e-05	2.473949e-01	1.642899e+00
2.459747966633175e-05	2.466208e-01	1.642899e+00
2.474396404133175e-05	2.458517e-01	1.642899e+00
2.489044841633175e-05	2.450875e-01	1.642899e+00
2.503693279133175e-05	2.443282e-01	1.642899e+00
2.518341716633175e-05	2.435737e-01	1.642899e+00
2.532990154133175e-05	2.428240e-01	1.642900e+00
2.547638591633175e-05	2.420791e-01	1.642900e+00
2.562287029133175e-05	2.413389e-01	1.642900e+00
2.576935466633175e-05	2.406034e-01	1.642900e+00
2.591583904133176e-05	2.398726e-01	1.642900e+00
2.606232341633176e-05	2.391465e-01	1.642900e+00
2.620880779133176e-05	2.384250e-01	1.642900e+00
2.635529216633176e-05	2.377081e-01	1.642900e+00
2.650177654133176e-05	2.369957e-01	1.642900e+00
2.664826091633176e-05	2.362879e-01	1.642900e+00
2.679474529133176e-05	2.355846e-01	1.642901e+00
2.694122966633176e-05	2.348858e-01	1.642901e+00
2.708771404133176e-05	2.341914e-01	1.642901e+00
2.723419841633176e-05	2.335014e-01	1.642901e+00
2.738068279133176e-05	2.328159e-01	1.642901e+00
2.752716716633176e-05	2.321347e-01	1.642901e+00
2.767365154133177e-05	2.314578e-01	1.642901e+00
2.782013591633177e-05	2.307853e-01	1.642901e+00
2.796662029133177e-05	2.301170e-01	1.642901e+00
2.811310466633177e-05	2.294530e-01	1.642901e+00
2.825958904133177e-05	2.287932e-01	1.642901e+00
2.840607341633177e-05	2.281376e-01	1.642902e+00
2.855255779133177e-05	2.274862e-01	1.642902e+00
2.869904216633177e-05	2.268389e-01	1.642902e+00
2.884552654133177e-05	2.261958e-01	1.642902e+00
2.899201091633177e-05	2.255567e-01	1.642902e+00
2.913849529133177e-05	2.249217e-01	1.642902e+00
2.928497966633177e-05	2.242908e-01	1.642902e+00
2.943146404133177e-05	2.236639e-01	1.642902e+00
2.957794841633178e-05	2.230409e-01	1.642902e+00
2.972443279133178e-05	2.224220e-01	1.642902e+00
2.987091716633178e-05	2.218069e-01	1.642902e+00
3.001740154133178e-05	2.211958e-01	1.642902e+00
3.016388591633178e-05	2.205886e-01	1.642902e+00
3.031037029133178e-05	2.199853e-01	1.642903e+00
3.045685466633178e-05	2.193858e-01	1.642903e+00
3.060333904133178e-05	2.187901e-01	1.642903e+00
3.074982341633178e-05	2.181982e-01	1.642903e+00
3.089630779133177e-05	2.176100e-01	1.642903e+00
3.104279216633177e-05	2.170256e-01	1.642903e+00
3.118927654133177e-05	2.164450e-01	1.642903e+00
3.133576091633177e-05	2.158680e-01	1.642903e+00
3.148224529133176e-05	2.152947e-01	1.642903e+00
3.162872966633176e-05	2.147251e-01	1.642903e+00
3.177521404133176e-05	2.141591e-01	1.642903e+00
3.192169841633175e-05	2.135966e-01	1.642903e+00
3.206818279133175e-05	2.130378e-01	1.642903e+00
3.221466716633175e-05	2.124825e-01	1.642903e+00
3.236115154133175e-05	2.119308e-01	1.642904e+00
3.250763591633174e-05	2.113826e-01	1.642904e+00
3.265412029133174e-05	2.108378e-01	1.642904e+00
3.280060466633174e-05	2.102966e-01	1.642904e+00
3.294708904133174e-05	2.097587e-01	1.642904e+00
3.309357341633173e-05	2.092243e-01	1.642904e+00
3.324005779133173e-05	2.086934e-01	1.642904e+00
3.338654216633173e-05	2.081657e-01	1.642904e+00
3.353302654133173e-05	2.076415e-01	1.642904e+00
3.367951091633172e-05	2.071206e-01	1.642904e+00
3.382599529133172e-05	2.066030e-01	1.642904e+00
3.397247966633172e-05	2.060887e-01	1.642904e+00
3.411896404133172e-05	2.055776e-01	1.642904e+00
3.426544841633171e-05	2.050699e-01	1.642904e+00
3.441193279133171e-05	2.045653e-01	1.642904e+00
3.455841716633171e-05	2.040640e-01	1.642905e+00
3.470490154133171e-05	2.035659e-01	1.642905e+00
3.485138591633170e-05	2.030709e-01	1.642905e+00
3.499787029133170e-05	2.025791e-01	1.642905e+00
3.514435466633170e-05	2.020904e-01	1.642905e+00
3.529083904133170e-05	2.016048e-01	1.642905e+00
3.543732341633169e-05	2.011223e-01	1.642905e+00
3.558380779133169e-05	2.006429e-01	1.642905e+00
3.573029216633169e-05	2.001666e-01	1.642905e+00
3.587677654133169e-05	1.996933e-01	1.642905e+00
3.602326091633168e-05	1.992230e-01	1.642905e+00
3.616974529133168e-05	1.987556e-01	1.642905e+00
3.631622966633168e-05	1.982913e-01	1.642905e+00
3.646271404133167e-05	1.978299e-01	1.642905e+00
3.660919841633167e-05	1.973715e-01	1.642905e+00
3.675568279133167e-05	1.969160e-01	1.642905e+00
3.690216716633167e-05	1.964633e-01	1.642905e+00
3.704865154133166e-05	1.960136e-01	1.642905e+00
3.719513591633166e-05	1.955667e-01	1.642905e+00
3.734162029133166e-05	1.951227e-01	1.642905e+00
3.748810466633166e-05	1.946815e-01	1.642905e+00
3.763458904133165e-05	1.942431e-01	1.642906e+00
3.778107341633165e-05	1.938075e-01	1.642906e+00
3.792755779133165e-05	1.933746e-01	1.642906e+00
3.807404216633165e-05	1.929446e-01	1.642906e+00
3.822052654133164e-05	1.925172e-01	1.642906e+00
3.836701091633164e-05	1.920926e-01	1.642906e+00
3.851349529133164e-05	1.916707e-01	1.642906e+00
3.865997966633164e-05	1.912515e-01	1.642906e+00
3.880646404133163e-05	1.908349e-01	1.642906e+00
3.895294841633163e-05	1.904210e-01	1.642906e+00
3.909943279133163e-05	1.900097e-01	1.642906e+00
3.924591716633163e-05	1.896011e-01	1.642906e+00
3.939240154133162e-05	1.891951e-01	1.642906e+00
3.953888591633162e-05	1.887916e-01	1.642906e+00
3.968537029133162e-05	1.883907e-01	1.642906e+00
3.983185466633162e-05	1.879923e-01	1.642906e+00
3.997833904133161e-05	1.875966e-01	1.642906e+00
4.012482341633161e-05	1.872033e-01	1.642906e+00
4.027130779133161e-05	1.868125e-01	1.642906e+00
4.041779216633161e-05	1.864242e-01	1.642906e+00
4.056427654133160e-05	1.860384e-01	1.642906e+00
4.071076091633160e-05	1.856550e-01	1.642906e+00
4.085724529133160e-05	1.852741e-01	1.642906e+00
4.100372966633159e-05	1.848956e-01	1.642906e+00
4.115021404133159e-05	1.845195e-01	1.642907e+00
4.129669841633159e-05	1.841458e-01	1.642907e+00
4.144318279133159e-05	1.837745e-01	1.642907e+00
4.158966716633158e-05	1.834056e-01	1.642907e+00
4.173615154133158e-05	1.830390e-01	1.642907e+00
4.188263591633158e-05	1.826747e-01	1.642907e+00
4.202912029133158e-05	1.823128e-01	1.642907e+00
4.217560466633157e-05	1.819531e-01	1.642907e+00
4.232208904133157e-05	1.815958e-01	1.642907e+00
4.246857341633157e-05	1.812407e-01	1.642907e+00
4.261505779133157e-05	1.808879e-01	1.642907e+00
4.276154216633156e-05	1.805373e-01	1.642907e+00
4.290802654133156e-05	1.801890e-01	1.642907e+00
4.305451091633156e-05	1.798429e-01	1.642907e+00
4.320099529133156e-05	1.794990e-01	1.642907e+00
4.334747966633155e-05	1.791572e-01	1.642907e+00
4.349396404133155e-05	1.788177e-01	1.642907e+00
4.364044841633155e-05	1.784803e-01	1.642907e+00
4.378693279133155e-05	1.781451e-01	1.642907e+00
4.393341716633154e-05	1.778120e-01	1.642907e+00
4.407990154133154e-05	1.774810e-01	1.642907e+00
4.422638591633154e-05	1.771521e-01	1.642907e+00
4.437287029133154e-05	1.768253e-01	1.642907e+00
4.451935466633153e-05	1.765006e-01	1.642907e+00
4.466583904133153e-05	1.761780e-01	1.642907e+00
4.481232341633153e-05	1.758574e-01	1.642907e+00
4.495880779133153e-05	1.755389e-01	1.642907e+00
4.510529216633152e-05	1.752224e-01	1.642907e+00
4.525177654133152e-05	1.749079e-01	1.642907e+00
4.539826091633152e-05	1.745954e-01	1.642907e+00
4.554474529133151e-05	1.742849e-01	1.642907e+00
4.569122966633151e-05	1.739764e-01	1.642908e+00
4.583771404133151e-05	1.736698e-01	1.642908e+00
4.598419841633151e-05	1.733652e-01	1.642908e+00
4.613068279133150e-05	1.730626e-01	1.642908e+00
4.627716716633150e-05	1.727618e-01	1.642908e+00
4.642365154133150e-05	1.724630e-01	1.642908e+00
4.657013591633150e-05	1.721661e-01	1.642908e+00
4.671662029133149e-05	1.718711e-01	1.642908e+00
4.686310466633149e-05	1.715779e-01	1.642908e+00
4.700958904133149e-05	1.712866e-01	1.642908e+00
4.715607341633149e-05	1.709972e-01	1.642908e+00
4.730255779133148e-05	1.707096e-01	1.642908e+00
4.744904216633148e-05	1.704238e-01	1.642908e+00
4.759552654133148e-05	1.701399e-01	1.642908e+00
4.774201091633148e-05	1.698578e-01	1.642908e+00
4.788849529133147e-05	1.695774e-01	1.642908e+00
4.803497966633147e-05	1.692989e-01	1.642908e+00
4.818146404133147e-05	1.690221e-01	1.642908e+00
4.832794841633147e-05	1.687471e-01	1.642908e+00
4.847443279133146e-05	1.684739e-01	1.642908e+00
4.862091716633146e-05	1.682023e-01	1.642908e+00
4.876740154133146e-05	1.679326e-01	1.642908e+00
4.891388591633146e-05	1.676645e-01	1.642908e+00
4.906037029133145e-05	1.673981e-01	1.642908e+00
4.920685466633145e-05	1.671335e-01	1.642908e+00
4.935333904133145e-05	1.668705e-01	1.642908e+00
4.949982341633145e-05	1.666092e-01	1.642908e+00
4.964630779133144e-05	1.663495e-01	1.642908e+00
4.979279216633144e-05	1.660915e-01	1.642908e+00
4.993927654133144e-05	1.658352e-01	1.642908e+00
5.008576091633143e-05	1.655805e-01	1.642908e+00
5.023224529133143e-05	1.653274e-01	1.642908e+00
5.037872966633143e-05	1.650759e-01	1.642908e+00
5.052521404133143e-05	1.648260e-01	1.642908e+00
5.067169841633142e-05	1.645777e-01	1.642908e+00
5.081818279133142e-05	1.643310e-01	1.642908e+00
5.096466716633142e-05	1.640859e-01	1.642908e+00
5.111115154133142e-05	1.638423e-01	1.642908e+00
5.125763591633141e-05	1.636003e-01	1.642908e+00
5.140412029133141e-05	1.633598e-01	1.642908e+00
5.155060466633141e-05	1.631208e-01	1.642908e+00
5.169708904133141e-05	1.628834e-01	1.642908e+00
5.184357341633140e-05	1.626475e-01	1.642908e+00
5.199005779133140e-05	1.624130e-01	1.642908e+00
5.213654216633140e-05	1.621801e-01	1.642908e+00
5.228302654133140e-05	1.619487e-01	1.642908e+00
5.242951091633139e-05	1.617187e-01	1.642908e+00
5.257599529133139e-05	1.614902e-01	1.642908e+00
5.272247966633139e-05	1.612632e-01	1.642908e+00
5.286896404133139e-05	1.610375e-01	1.642908e+00
5.301544841633138e-05	1.608134e-01	1.642908e+00
5.316193279133138e-05	1.605906e-01	1.642908e+00
5.330841716633138e-05	1.603693e-01	1.642908e+00
5.345490154133138e-05	1.601494e-01	1.642908e+00
5.360138591633137e-05	1.599309e-01	1.642908e+00
5.374787029133137e-05	1.597138e-01	1.642908e+00
5.389435466633137e-05	1.594981e-01	1.642908e+00
5.404083904133137e-05	1.592837e-01	1.642909e+00
5.418732341633136e-05	1.590707e-01	1.642909e+00
5.433380779133136e-05	1.588590e-01	1.642909e+00
5.448029216633136e-05	1.586488e-01	1.642909e+00
5.462677654133135e-05	1.584398e-01	1.642909e+00
5.477326091633135e-05	1.582322e-01	1.642909e+00
5.491974529133135e-05	1.580259e-01	1.642909e+00
5.506622966633135e-05	1.578209e-01	1.642909e+00
5.521271404133134e-05	1.576172e-01	1.642909e+00
5.535919841633134e-05	1.574148e-01	1.642909e+00
5.550568279133134e-05	1.572137e-01	1.642909e+00
5.565216716633134e-05	1.570139e-01	1.642909e+00
5.579865154133133e-05	1.568154e-01	1.642909e+00
5.594513591633133e-05	1.566181e-01	1.642909e+00
5.609162029133133e-05	1.564221e-01	1.642909e+00
5.623810466633133e-05	1.562273e-01	1.642909e+00
5.638458904133132e-05	1.560338e-01	1.642909e+00
5.653107341633132e-05	1.558415e-01	1.642909e+00
5.667755779133132e-05	1.556504e-01	1.642909e+00
5.682404216633132e-05	1.554605e-01	1.642909e+00
5.697052654133131e-05	1.552719e-01	1.642909e+00
5.711701091633131e-05	1.550844e-01	1.642909e+00
5.726349529133131e-05	1.548982e-01	1.642909e+00
5.740997966633131e-05	1.547131e-01	1.642909e+00
5.755646404133130e-05	1.545292e-01	1.642909e+00
5.770294841633130e-05	1.543465e-01	1.642909e+00
5.784943279133130e-05	1.541649e-01	1.642909e+00
5.799591716633130e-05	1.539845e-01	1.642909e+00
5.814240154133129e-05	1.538053e-01	1.642909e+00
5.828888591633129e-05	1.536271e-01	1.642909e+00
5.843537029133129e-05	1.534502e-01	1.642909e+00
5.858185466633129e-05	1.532743e-01	1.642909e+00
5.872833904133128e-05	1.530996e-01	1.642909e+00
5.887482341633128e-05	1.529260e-01	1.642909e+00
5.902130779133128e-05	1.527535e-01	1.642909e+00
5.916779216633127e-05	1.525820e-01	1.642909e+00
5.931427654133127e-05	1.524117e-01	1.642909e+00
5.946076091633127e-05	1.522425e-01	1.642909e+00
5.960724529133127e-05	1.520743e-01	1.642909e+00
5.975372966633126e-05	1.519072e-01	1.642909e+00
5.990021404133126e-05	1.517412e-01	1.642909e+00
6.004669841633126e-05	1.515763e-01	1.642909e+00
6.019318279133126e-05	1.514123e-01	1.642909e+00
6.033966716633125e-05	1.512495e-01	1.642909e+00
6.048615154133125e-05	1.510876e-01	1.642909e+00
6.063263591633125e-05	1.509268e-01	1.642909e+00
6.077912029133125e-05	1.507670e-01	1.642909e+00
6.092560466633124e-05	1.506083e-01	1.642909e+00
6.107208904133125e-05	1.504505e-01	1.642909e+00
6.121857341633125e-05	1.502938e-01	1.642909e+00
6.136505779133124e-05	1.501380e-01	1.642909e+00
6.151154216633124e-05	1.499833e-01	1.642909e+00
6.165802654133124e-05	1.498295e-01	1.642909e+00
6.180451091633124e-05	1.496767e-01	1.642909e+00
6.195099529133123e-05	1.495249e-01	1.642909e+00
6.209747966633123e-05	1.493740e-01	1.642909e+00
6.224396404133123e-05	1.492241e-01	1.642909e+00
6.239044841633122e-05	1.490752e-01	1.642909e+00
6.253693279133122e-05	1.489272e-01	1.642909e+00
6.268341716633122e-05	1.487802e-01	1.642909e+00
6.282990154133122e-05	1.486340e-01	1.642909e+00
6.297638591633121e-05	1.484889e-01	1.642909e+00
6.312287029133121e-05	1.483446e-01	1.642909e+00
6.326935466633121e-05	1.482013e-01	1.642909e+00
6.341583904133121e-05	1.480588e-01	1.642909e+00
6.356232341633120e-05	1.479173e-01	1.642909e+00
6.370880779133120e-05	1.477767e-01	1.642909e+00
6.385529216633120e-05	1.476370e-01	1.642909e+00
6.400177654133120e-05	1.474982e-01	1.642909e+00
6.414826091633119e-05	1.473602e-01	1.642909e+00
6.429474529133119e-05	1.472231e-01	1.642909e+00
6.444122966633119e-05	1.470869e-01	1.642909e+00
6.458771404133119e-05	1.469516e-01	1.642909e+00
6.473419841633118e-05	1.468171e-01	1.642909e+00
6.488068279133118e-05	1.466835e-01	1.642909e+00
6.502716716633118e-05	1.465508e-01	1.642909e+00
6.517365154133118e-05	1.464189e-01	1.642909e+00
6.532013591633117e-05	1.462878e-01	1.642909e+00
6.546662029133117e-05	1.461575e-01	1.642909e+00
6.561310466633117e-05	1.460281e-01	1.642909e+00
6.575958904133117e-05	1.458996e-01	1.642909e+00
6.590607341633116e-05	1.457718e-01	1.642909e+00
6.605255779133116e-05	1.456448e-01	1.642909e+00
6.619904216633116e-05	1.455187e-01	1.642909e+00
6.634552654133116e-05	1.453934e-01	1.642909e+00
6.649201091633115e-05	1.452688e-01	1.642909e+00
6.663849529133115e-05	1.451451e-01	1.642909e+00
6.678497966633115e-05	1.450221e-01	1.642909e+00
6.693146404133114e-05	1.448999e-01	1.642909e+00
6.707794841633114e-05	1.447785e-01	1.642909e+00
6.722443279133114e-05	1.446579e-01	1.642909e+00
6.737091716633114e-05	1.445380e-01	1.642909e+00
6.751740154133113e-05	1.444189e-01	1.642909e+00
6.766388591633113e-05	1.443006e-01	1.642909e+00
6.781037029133113e-05	1.441830e-01	1.642909e+00
6.795685466633113e-05	1.440662e-01	1.642909e+00
6.810333904133112e-05	1.439501e-01	1.642909e+00
6.824982341633112e-05	1.438347e-01	1.642909e+00
6.839630779133112e-05	1.437201e-01	1.642909e+00
6.854279216633112e-05	1.436062e-01	1.642909e+00
6.868927654133111e-05	1.434931e-01	1.642909e+00
6.883576091633111e-05	1.433806e-01	1.642909e+00
6.898224529133111e-05	1.432689e-01	1.642909e+00
6.912872966633111e-05	1.431579e-01	1.642909e+00
6.927521404133110e-05	1.430476e-01	1.642909e+00
6.942169841633110e-05	1.429380e-01	1.642909e+00
6.956818279133110e-05	1.428291e-01	1.642909e+00
6.971466716633110e-05	1.427208e-01	1.642909e+00
6.986115154133109e-05	1.426133e-01	1.642909e+00
7.000763591633109e-05	1.425065e-01	1.642909e+00
7.015412029133109e-05	1.424003e-01	1.642909e+00
7.030060466633109e-05	1.422948e-01	1.642909e+00
7.044708904133108e-05	1.421900e-01	1.642909e+00
7.059357341633108e-05	1.420859e-01	1.642909e+00
